plan_Info_PID,plan_Solutions_1_M1,Donor,plan_Solutions_1_M2,Acceptor,DA,Identifier,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,Layer thickness [nm],features_D.1.c_UV,features_D.1a.w_UV,features_D.1a.c_UV,features_D.2.a_UV,features_A.0.a_UV,features_A.1.w_UV,features_A.1.c_UV,features_A.1a.w_UV,features_A.1a.c_UV,features_D_UV,features_A_UV,features_Dtot_UV,features_XamD_UV,features_Atot_UV,features_XamA_UV,features_atot_UV,features_XD_UV,features_XA_UV,featuresFixed_D.1a.a,featuresFixed_A.1a.a,featuresFixed_A.2.a,FF_IV,JSC_IV,PCE_IV,VOC_IV,RelativeAbsorbedPhotons,EQE_CorrFactor,Corr_JSC_IV,CorrEQE_JSC_IV,Corr_VOC_IV,Deg_JSC_IV,Deg_VOC_IV,Deg_FF_IV,Deg_PCE_IV,DiffDeg_JSC_IV,DiffDeg_VOC_IV,DiffDeg_FF_IV,DiffDeg_PCE_IV,Retained_JSC_IV,Retained_VOC_IV,Retained_FF_IV,Retained_PCE_IV,date_IV,pos_IV,sigp_IV,xpos_IV,ypos_IV,EnergyLevel_HOMO_Acceptor,EnergyLevel_HOMO_Donor,EnergyLevel_LUMO_Acceptor,EnergyLevel_LUMO_Donor,EnergyLevel_Offset,BandGapDonor,BandGapAcceptor,LUMOAcceptrCalc,LUMODonorCalc,Offset,,offset - voc,plan2_Solutions_1_M1,plan2_Solutions_1_M2,plan2_Solutions_1_S1,FitSessionName,Overall_FitSessionName,FOM_UV,date_UV,name_UV,pos_UV,res_UV,xpos_UV,ypos_UV,PseudoFeature_M1,PseudoFeature_M2,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127,Paper_PID,featuresDeg_D.1.c_UV,featuresDeg_D.1a.w_UV,featuresDeg_D.1a.c_UV,featuresDeg_D.2.a_UV,featuresDeg_A.0.a_UV,featuresDeg_A.1.w_UV,featuresDeg_A.1.c_UV,featuresDeg_A.1a.w_UV,featuresDeg_A.1a.c_UV,featuresDeg_D_UV,featuresDeg_A_UV,featuresDeg_Dtot_UV,featuresDeg_XamD_UV,featuresDeg_Atot_UV,featuresDeg_XamA_UV,featuresDeg_atot_UV,featuresDeg_XD_UV,featuresDeg_XA_UV,FeaturesChange_D.1a.w_UV,FeaturesChange_D.1a.c_UV,FeaturesChange_D.2.a_UV,FeaturesChange_A.0.a_UV,FeaturesChange_A.1.w_UV,FeaturesChange_A.1.c_UV,FeaturesChange_A.1a.w_UV,FeaturesChange_A.1a.c_UV,FeaturesChange_D_UV,FeaturesChange_A_UV,FeaturesChange_Dtot_UV,FeaturesChange_XamD_UV,FeaturesChange_Atot_UV,FeaturesChange_XamA_UV,FeaturesChange_atot_UV,FeaturesChange_XD_UV,FeaturesChange_XA_UV
32619,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32619_A-1,CF,0,14,2000,135.452203,2.12493,0.12319,2.29602,0.87248,0.00512,0.05671,1.54451,0.07226,1.7023,0.20354,0.25152,0.39691,0.48718,0.33201,0.24242,0.72892,0.54452,0.45548,0.95,0.32,0.39,51.92521422,17.98761838,9.10335012,0.97465134,1.099070742,1,19.76966508,19.76966508,0.97465134,12.1306,0.9165,37.51,4.1703,5.85701838,0.05815134,14.41521422,4.93305012,0.674386111,0.940336264,0.722385079,0.458106076,19.04.2024 22:56,A-1,4.42E-07,0.6,1.4,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.049942835,0.339906624,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.248276102,17.04.2024 10:45,32619_261023_OD_x1y1,x1y1,0.010353554,0.6,1.4,5,5,0,0,0,0,1,0,0,0,0,1,185,2.123972388,0.123063171,2.293977816,0.898257536,0.002579656,0.057150862,1.544179511,0.072502825,1.702711682,0.199710293,0.251889269,0.389435072,0.487179487,0.332493835,0.242424242,0.721928907,0.539436872,0.460563128,-0.00095,-0.00013,-0.00205,0.02578,-0.00254,0.00044,-0.00033,0.00024,0.00041,-0.00383,0.00037,-0.00747,0,0.00049,0,-0.00699,-0.00508
32619,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32619_A-2,CF,0,14,2000,138.4140611,2.12484,0.12343,2.2961,0.87535,0.0027,0.05673,1.54452,0.07229,1.70247,0.20754,0.25807,0.40469,0.48718,0.34065,0.24242,0.74535,0.54296,0.45704,0.95,0.32,0.39,50.69552728,17.96848775,8.864119853,0.973093221,1.090524665,1,19.59507908,19.59507908,0.973093221,11.7104,0.9082,36.77,3.9111,6.25808775,0.064893221,13.92552728,4.953019853,0.651718729,0.933312431,0.725310535,0.44122824,19.04.2024 22:56,A-2,5.28E-07,1,1.4,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.048264352,0.341464743,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.264153007,17.04.2024 10:45,32619_261023_OD_x2y1,x2y1,0.01066589,1,1.4,5,5,0,0,0,0,1,0,0,0,0,1,185,2.124028352,0.123081716,2.29416934,0.897620044,0.002811478,0.057145753,1.544129154,0.072514464,1.702599657,0.19882367,0.250766502,0.387706156,0.487179487,0.331011783,0.242424242,0.718717939,0.539441343,0.460558657,-0.00081,-0.00035,-0.00193,0.02227,0.00012,0.00042,-0.00039,0.00023,0.00013,-0.00871,-0.0073,-0.01699,0,-0.00964,0,-0.02663,-0.00352
32620,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32620_A-1,CF,0,12,2000,121.6386713,2.12538,0.12376,2.29508,0.88503,0.01828,0.05785,1.54386,0.07319,1.70304,0.17128,0.23117,0.33399,0.48718,0.30515,0.24242,0.63914,0.52256,0.47744,0.95,0.32,0.39,55.40090861,18.15475729,9.751601781,0.969546456,1.144291636,1,20.77433692,20.77433692,0.969546456,12.9691,0.9173,39.93,4.7503,5.18565729,0.052246456,15.47090861,5.001301781,0.714363723,0.946112478,0.720746302,0.487130228,19.04.2024 22:58,A-1,1.51E-06,0.6,1.4,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.044443601,0.345011508,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.187933897,17.04.2024 10:50,32620_261040_OD_x1y1,x1y1,0.010038299,0.6,1.4,5,5,0,0,0,0,1,0,0,0,0,1,186,2.124430111,0.122832051,2.292244806,0.934280424,0.016212632,0.058262322,1.543879356,0.073216792,1.703490918,0.165514804,0.228115523,0.322753868,0.487179487,0.30111249,0.242424242,0.623866359,0.517344562,0.482655438,-0.00095,-0.00092,-0.00284,0.04925,-0.00207,0.00042,0.00002,0.00003,0.00045,-0.00576,-0.00306,-0.01123,0,-0.00404,0,-0.01527,-0.00522
32620,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32620_B-2,CF,0,12,2000,117.5813677,2.12384,0.12387,2.28748,0.93768,0.02142,0.05896,1.54303,0.07392,1.70424,0.15826,0.22617,0.3086,0.48718,0.29854,0.24242,0.60715,0.50829,0.49171,0.95,0.32,0.39,54.80455855,18.01837888,9.564860493,0.968603963,1.158656467,1,20.87711121,20.87711121,0.968603963,13.3287,0.9153,41.07,5.0103,4.68967888,0.053303963,13.73455855,4.554560493,0.739728035,0.944968258,0.749390217,0.523823636,19.04.2024 22:58,B-2,6.10E-07,1,0.6,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.0434283,0.345954001,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.182180306,17.04.2024 10:50,32620_261040_OD_x2y2,x2y2,0.01111745,1,0.6,5,5,0,0,0,0,1,0,0,0,0,1,186,2.123925492,0.122544785,2.291148371,0.941281626,0.01859596,0.058739997,1.543312535,0.073828131,1.703395771,0.160839375,0.224250206,0.313636782,0.487179487,0.296010272,0.242424242,0.609647054,0.514371769,0.485628231,0.00009,-0.00133,0.00367,0.0036,-0.00282,-0.00022,0.00028,-0.00009,-0.00085,0.00258,-0.00192,0.00503,0,-0.00253,0,0.0025,0.00608
32620,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32620_B-1,CF,0,12,2000,110.7790405,2.12359,0.12537,2.29551,0.77422,0.02412,0.05937,1.54194,0.07402,1.70379,0.15154,0.21395,0.2955,0.48718,0.28241,0.24242,0.57791,0.51132,0.48868,0.95,0.32,0.39,55.39998058,17.60625455,9.452898699,0.969144231,1.188712176,1,20.92876916,20.92876916,0.969144231,13.1117,0.9173,42.57,5.1198,4.49455455,0.051844231,12.82998058,4.333098699,0.744718302,0.946505144,0.768411822,0.541611643,19.04.2024 22:58,B-1,5.15E-07,0.6,0.6,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.044010304,0.345413733,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.172621568,17.04.2024 10:50,32620_261040_OD_x1y2,x1y2,0.011232776,0.6,0.6,5,5,0,0,0,0,1,0,0,0,0,1,186,2.124321687,0.122944094,2.291277736,0.932563251,0.015864932,0.058568333,1.543837272,0.073383283,1.703789354,0.167380065,0.231270838,0.326391126,0.487179487,0.305277507,0.242424242,0.631668632,0.516712575,0.483287425,0.00073,-0.00243,-0.00423,0.15835,-0.00825,-0.0008,0.0019,-0.00064,0,0.01584,0.01732,0.03089,0,0.02287,0,0.05376,0.00539
32620,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32620_A-3,CF,0,12,2000,122.9578033,2.12445,0.12421,2.29536,0.87183,0.01802,0.05792,1.54384,0.07311,1.70343,0.17282,0.23452,0.33699,0.48718,0.30956,0.24242,0.64655,0.52121,0.47879,0.95,0.32,0.39,54.50794071,17.63637447,9.309572362,0.968413077,1.138916473,1,20.0863574,20.0863574,0.968413077,12.6432,0.914,39.49,4.5635,4.99317447,0.054413077,15.01794071,4.746072362,0.716882034,0.943812121,0.724481598,0.490194374,19.04.2024 22:58,A-3,5.64E-07,1.4,1.4,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.043222668,0.346144887,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.190054692,17.04.2024 10:50,32620_261040_OD_x3y1,x3y1,0.01038123,1.4,1.4,5,5,0,0,0,0,1,0,0,0,0,1,186,2.120259088,0.121840256,2.284682901,0.95,0.019575795,0.060854488,1.542332705,0.075274086,1.705385872,0.154015298,0.228123679,0.300329832,0.487179487,0.301123256,0.242424242,0.601453088,0.49934041,0.50065959,-0.00419,-0.00236,-0.01067,0.07817,0.00156,0.00294,-0.0015,0.00217,0.00196,-0.0188,-0.00639,-0.03666,0,-0.00844,0,-0.0451,-0.02187
32621,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32621_B-1,CF,0,10,2000,97.41177682,2.1247,0.12577,2.29231,0.83553,0.03898,0.061,1.53953,0.07629,1.70173,0.12491,0.1895,0.24357,0.48718,0.25014,0.24242,0.49371,0.49335,0.50665,0.95,0.32,0.39,58.23190818,19.73212189,11.162062,0.971425768,1.26342513,1,24.93005867,24.93005867,0.971425768,14.0849,0.9204,45.55,5.9052,5.64722189,0.051025768,12.68190818,5.256862,0.713805645,0.947473323,0.782217197,0.529042035,19.04.2024 23:01,B-1,6.36E-06,0.6,0.6,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.046468089,0.343132196,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.077555381,17.04.2024 10:56,32621_261063_OD_x1y2,x1y2,0.015423573,0.6,0.6,5,5,0,0,0,0,1,0,0,0,0,1,187,2.126767923,0.125196743,2.296849531,0.823739671,0.039310482,0.060675224,1.539565962,0.075519425,1.70127579,0.124657224,0.186254723,0.243081588,0.487179487,0.245856234,0.242424242,0.488937822,0.497162577,0.502837423,0.00207,-0.00058,0.00454,-0.01179,0.00033,-0.00033,0.00003,-0.00077,-0.00045,-0.00025,-0.00324,-0.00049,0,-0.00428,0,-0.00477,0.00382
32621,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32621_A-3,CF,0,10,2000,100.9536287,2.12657,0.12502,2.29591,0.85174,0.03828,0.06048,1.54041,0.07579,1.70175,0.13189,0.19505,0.25718,0.48718,0.25747,0.24242,0.51465,0.49972,0.50028,0.95,0.32,0.39,58.62544488,19.55287278,11.14548561,0.972304441,1.242478811,1,24.29403012,24.29403012,0.972304441,13.5429,0.9177,43.34,5.3858,6.00997278,0.054604441,15.28544488,5.75968561,0.692629679,0.943840181,0.739269443,0.483227038,19.04.2024 23:01,A-3,1.78E-06,1.4,1.4,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.047414639,0.342253523,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.080232591,17.04.2024 10:56,32621_261063_OD_x3y1,x3y1,0.01590172,1.4,1.4,5,5,0,0,0,0,1,0,0,0,0,1,187,2.123997149,0.124505661,2.289963817,0.906486593,0.030325317,0.060432164,1.540899781,0.075087361,1.702712866,0.13037525,0.198614198,0.254231737,0.487179487,0.262170742,0.242424242,0.516402479,0.492313162,0.507686838,-0.00258,-0.00051,-0.00594,0.05475,-0.00795,-0.00005,0.00049,-0.00071,0.00096,-0.00151,0.00356,-0.00295,0,0.0047,0,0.00175,-0.0074
32621,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32621_B-2,CF,0,10,2000,108.525818,2.12666,0.12466,2.29716,0.85606,0.03153,0.05935,1.54218,0.07464,1.70234,0.14893,0.20632,0.29042,0.48718,0.27234,0.24242,0.56276,0.51607,0.48393,0.95,0.32,0.39,57.70718532,19.62137753,10.98594004,0.970237014,1.201101492,1,23.56726583,23.56726583,0.970237014,13.7886,0.9169,43.9,5.5507,5.83277753,0.053337014,13.80718532,5.43524004,0.702733535,0.94502682,0.760737155,0.505254897,19.04.2024 23:01,B-2,2.95E-06,1,0.6,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.045187504,0.34432095,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.112291656,17.04.2024 10:56,32621_261063_OD_x2y2,x2y2,0.010199862,1,0.6,5,5,0,0,0,0,1,0,0,0,0,1,187,2.126834672,0.125450813,2.296773151,0.832800007,0.039795108,0.060768727,1.539485828,0.075674338,1.701182466,0.12399028,0.185666868,0.241781047,0.487179487,0.245080266,0.242424242,0.486861313,0.496609387,0.503390613,0.00018,0.00079,-0.00038,-0.02326,0.00827,0.00142,-0.0027,0.00104,-0.00115,-0.02494,-0.02065,-0.04864,0,-0.02726,0,-0.07589,-0.01946
32621,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32621_A-2,CF,0,10,2000,104.6448997,2.12658,0.12491,2.29662,0.84993,0.03612,0.05999,1.54119,0.07519,1.70215,0.13932,0.2012,0.27167,0.48718,0.26559,0.24242,0.53726,0.50566,0.49434,0.95,0.32,0.39,57.52831029,19.3537507,10.80728228,0.970665814,1.221578309,1,23.64212204,23.64212204,0.970665814,13.4325,0.9153,42.45,5.2198,5.9212507,0.055365814,15.07831029,5.58748228,0.694051515,0.942960993,0.737897564,0.482989142,19.04.2024 23:01,A-2,2.24E-06,1,1.4,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.045649429,0.34389215,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.095000341,17.04.2024 10:56,32621_261063_OD_x2y1,x2y1,0.016655135,1,1.4,5,5,0,0,0,0,1,0,0,0,0,1,187,2.123822978,0.125511608,2.288737598,0.928243297,0.027649497,0.060221168,1.541193968,0.075155312,1.702752166,0.131861142,0.200302122,0.257129226,0.487179487,0.2643988,0.242424242,0.521528027,0.493023523,0.506976477,-0.00275,0.00061,-0.00788,0.07831,-0.00847,0.00023,0,-0.00004,0.0006,-0.00746,-0.0009,-0.01454,0,-0.00119,0,-0.01573,-0.01264
32622,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32622_B-1,CF,0,10,1000,140.4787415,2.12348,0.1237,2.2936,0.89295,0.00279,0.05734,1.54423,0.07274,1.70339,0.19988,0.27109,0.38976,0.48718,0.35784,0.24242,0.7476,0.52135,0.47865,0.95,0.32,0.39,52.72618123,18.42036833,9.344593498,0.962134496,1.083747543,1,19.96302891,19.96302891,0.962134496,13.1057,0.9177,40.33,4.8511,5.31466833,0.044434496,12.39618123,4.493493498,0.711478716,0.953816752,0.764895144,0.519134407,19.04.2024 23:04,B-1,4.53E-07,0.6,0.6,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.036459069,0.352423468,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.275184674,17.04.2024 11:02,32622_261073_OD_x1y2,x1y2,0.0105119,0.6,0.6,5,5,0,0,0,0,1,0,0,0,0,1,188,2.123066916,0.123413372,2.292909534,0.91127211,0.00056374,0.057400069,1.543975809,0.072802379,1.703335284,0.194132855,0.26452927,0.378559068,0.487179487,0.349178637,0.242424242,0.727737705,0.520186141,0.479813859,-0.00041,-0.00028,-0.00069,0.01832,-0.00223,0.00006,-0.00025,0.00007,-0.00006,-0.00574,-0.00656,-0.0112,0,-0.00866,0,-0.01986,-0.00116
32622,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32622_A-2,CF,0,10,1000,145.0842099,2.12304,0.12322,2.29261,0.91024,0,0.05705,1.54418,0.07278,1.70272,0.20758,0.27899,0.40478,0.48718,0.36827,0.24242,0.77305,0.52362,0.47638,0.95,0.32,0.39,51.90291306,18.12762165,9.075622257,0.964592431,1.072125935,1,19.43509331,19.43509331,0.964592431,12.603,0.9193,39.92,4.6253,5.52462165,0.045292431,11.98291306,4.450322257,0.69523737,0.953045007,0.769128314,0.509639986,19.04.2024 23:04,A-2,7.50E-07,1,1.4,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.039106879,0.349965533,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.287657855,17.04.2024 11:02,32622_261073_OD_x2y1,x2y1,0.010654281,1,1.4,5,5,0,0,0,0,1,0,0,0,0,1,188,2.122869914,0.123523775,2.293289004,0.896427418,0.004529304,0.058118092,1.543735756,0.073201157,1.703795323,0.190155512,0.262073728,0.370803249,0.487179487,0.345937321,0.242424242,0.71674057,0.517330809,0.482669191,-0.00017,0.0003,0.00068,-0.01382,0.00453,0.00107,-0.00044,0.00042,0.00108,-0.01743,-0.01692,-0.03398,0,-0.02233,0,-0.05631,-0.00629
32622,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32622_B-2,CF,0,10,1000,125.3403309,2.12323,0.12429,2.28871,0.92658,0.01205,0.05819,1.54338,0.07333,1.70311,0.17106,0.2412,0.33356,0.48718,0.31838,0.24242,0.65195,0.51164,0.48836,0.95,0.32,0.39,52.08047911,18.06724846,9.065951462,0.963488204,1.130041893,1,20.41674766,20.41674766,0.963488204,12.8934,0.9159,40.49,4.7818,5.17384846,0.047588204,11.59047911,4.284151462,0.713633846,0.950608421,0.777450605,0.527446018,19.04.2024 23:04,B-2,6.04E-07,1,0.6,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.037917351,0.35106976,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.223313864,17.04.2024 11:02,32622_261073_OD_x2y2,x2y2,0.010550575,1,0.6,5,5,0,0,0,0,1,0,0,0,0,1,188,2.122695378,0.123090305,2.291432783,0.92989007,0.00028187,0.057628497,1.543934599,0.072988774,1.703382961,0.194914539,0.268123422,0.38008335,0.487179487,0.353922917,0.242424242,0.734006267,0.51784034,0.48215966,-0.00054,-0.0012,0.00272,0.00331,-0.01177,-0.00056,0.00055,-0.00034,0.00028,0.02386,0.02692,0.04652,0,0.03554,0,0.08206,0.0062
32622,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32622_A-3,CF,0,10,1000,161.1640051,2.12237,0.12279,2.29201,0.92229,0,0.05754,1.54394,0.07313,1.70327,0.22888,0.31471,0.44632,0.48718,0.41541,0.24242,0.86174,0.51793,0.48207,0.95,0.32,0.39,49.37806358,17.82461849,8.451516903,0.960241268,1.035397744,1,18.45556978,18.45556978,0.960241268,12.2471,0.8733,36.22,3.8733,5.57751849,0.086941268,13.15806358,4.578216903,0.68708904,0.909458934,0.733524107,0.458296427,19.04.2024 23:04,A-3,9.74E-06,1.4,1.4,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.03441959,0.354316696,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.302823991,17.04.2024 11:02,32622_261073_OD_x3y1,x3y1,0.011182351,1.4,1.4,5,5,0,0,0,0,1,0,0,0,0,1,188,2.123178376,0.12406596,2.296041093,0.868193702,0.009058609,0.05848219,1.543725459,0.073326359,1.703964567,0.179795038,0.248100025,0.350600324,0.487179487,0.327492032,0.242424242,0.678092356,0.517039192,0.482960808,0.0008,0.00128,0.00403,-0.0541,0.00906,0.00094,-0.00021,0.0002,0.00069,-0.04909,-0.06661,-0.09572,0,-0.08792,0,-0.18364,-0.00089
32623,D18CL_323001,D18CL,PY-IT_321127,PY-IT,D18CL-PY-IT,32623_A-2,CF,2,10,1000,130.2565733,2.12588,0.10639,2.29847,0.8317,0.00892,0.05955,1.54064,0.07419,1.7031,0.20876,0.25373,0.3549,0.41176,0.33492,0.24242,0.68982,0.51448,0.48552,0.7,0.32,0.39,53.14799505,18.108748,9.273406624,0.963527229,1.113488876,1,20.16388945,20.16388945,0.963527229,12.1501,0.9091,38.81,4.2871,5.958648,0.054427229,14.33799505,4.986306624,0.670951962,0.943512516,0.7302251,0.462300444,19.04.2024 23:06,A-2,1.03E-06,1,1.4,5.48,5.34,3.64,3.31,1.7,2.032786885,1.454557964,4.025442036,3.307213115,1.314557964,1.03795939,0.351030735,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr_D18CL:PY-IT,Jonas_DonorAcceptor-NoWDonorWH2-AddInt-NewPTQ10BTP4F12-NoBG-ZnOCorr,0.214769313,17.04.2024 11:07,32623_261090_OD_x2y1,x2y1,0.009439031,1,1.4,5,5,0,0,0,0,1,0,0,0,0,1,189,2.125979405,0.106814658,2.297550756,0.865445065,5.81E-13,0.059125021,1.540872124,0.074031773,1.702743181,0.24063707,0.293388558,0.409083019,0.411764706,0.387272896,0.242424242,0.796355915,0.513708831,0.486291169,0.0001,0.00042,-0.00092,0.03375,-0.00892,-0.00043,0.00023,-0.00016,-0.00035,0.03187,0.03966,0.05419,0,0.05235,0,0.10654,-0.00077
