plan_Info_PID,plan_Solutions_1_M1,plan_Solutions_1_M2,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,features_A.1.c_UV,features_A.1.w_UV,features_A.1a.c_UV,features_A.1a.w_UV,features_A_UV,features_Atot_UV,features_D.1.c_UV,features_D.1a.c_UV,features_D_UV,features_Dtot_UV,features_XA_UV,features_XD_UV,features_XamA_UV,features_XamD_UV,features_atot_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,date_IV,pos_IV,sigp_IV,xpos_IV,ypos_IV,EnergyLevel_HOMO_Acceptor,EnergyLevel_HOMO_Donor,EnergyLevel_LUMO_Acceptor,EnergyLevel_LUMO_Donor,EnergyLevel_Offset,plan2_Solutions_1_M1,plan2_Solutions_1_M2,plan2_Solutions_1_S1,FitSessionName,Overall_FitSessionName,FOM_UV,date_UV,name_UV,pos_UV,res_UV,xpos_UV,ypos_UV,PseudoFeature_M1,PseudoFeature_M2,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127,Paper_PID
32261,PTQ10_321145,L8-BO_321144,xylene,0,26,2000,1.551493688,0.082741764,1.72826757,0.105549524,0.17066668,0.264533355,2.050255082,2.20666171,0.093645789,0.167251378,0.612651014,0.387348986,0.35483871,0.440089586,0.431784733,59.74430605,22.22449096,11.97685729,0.902016602,12.04.2024 16:49,B-2,6.84E-05,1,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.084088898,12.04.2024 10:54,32261_258286_OD_x2y2,x2y2,0.00818246,1,0.6,3,4,0,0,1,0,0,0,0,0,1,0,178
32262,PTQ10_321145,L8-BO_321144,xylene,0,24,2000,1.553007145,0.080265825,1.728407395,0.105408598,0.157423377,0.244006234,2.047252321,2.202123258,0.085486652,0.152679161,0.615112724,0.384887276,0.35483871,0.440089586,0.396685394,62.05795983,21.31187612,12.0349083,0.909962738,12.04.2024 16:52,A-1,0.000314889,0.6,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.061442069,12.04.2024 11:00,32262_258291_OD_x1y1,x1y1,0.006644856,0.6,1.4,3,4,0,0,1,0,0,0,0,0,1,0,179
32262,PTQ10_321145,L8-BO_321144,xylene,0,24,2000,1.55287284,0.080041392,1.72839477,0.105386297,0.155706929,0.24134574,2.046899081,2.201668686,0.085027499,0.151859113,0.613791356,0.386208644,0.35483871,0.440089586,0.393204853,61.49969835,21.46212737,12.00225471,0.909320717,12.04.2024 16:52,B-2,0.00012577,1,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.057206711,12.04.2024 11:00,32262_258291_OD_x2y2,x2y2,0.00634466,1,0.6,3,4,0,0,1,0,0,0,0,0,1,0,179
32262,PTQ10_321145,L8-BO_321144,xylene,0,24,2000,1.550602169,0.081652237,1.727880542,0.105433677,0.15643266,0.242470624,2.047935891,2.202975349,0.083994861,0.150014822,0.617782458,0.382217542,0.35483871,0.440089586,0.392485446,61.94427475,21.22174677,11.89446085,0.904820561,12.04.2024 16:52,B-1,2.25E-05,0.6,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.056705453,12.04.2024 11:00,32262_258291_OD_x1y2,x1y2,0.006347232,0.6,0.6,3,4,0,0,1,0,0,0,0,0,1,0,179
32262,PTQ10_321145,L8-BO_321144,xylene,0,24,2000,1.550547595,0.08205574,1.728476023,0.1052337,0.154142322,0.238920599,2.047457884,2.202204993,0.082769107,0.147825625,0.617770993,0.382229007,0.35483871,0.440089586,0.386746225,62.49675107,20.93737373,11.84830522,0.905475257,12.04.2024 16:52,A-2,6.73E-05,1,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.050930944,12.04.2024 11:00,32262_258291_OD_x2y1,x2y1,0.005955752,1,1.4,3,4,0,0,1,0,0,0,0,0,1,0,179
32263,PTQ10_321145,L8-BO_321144,xylene,0,24,1000,1.564356719,0.076008815,1.736538751,0.09901027,0.223403567,0.346275529,2.052697431,2.212758965,0.139669667,0.249450025,0.581266872,0.418733128,0.35483871,0.440089586,0.595725553,60.01617596,22.01762815,11.94397639,0.903878556,12.04.2024 16:54,A-1,1.08E-06,0.6,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.093992137,12.04.2024 11:05,32263_258300_OD_x1y1,x1y1,0.010517297,0.6,1.4,3,4,0,0,1,0,0,0,0,0,1,0,180
32263,PTQ10_321145,L8-BO_321144,xylene,0,24,1000,1.558844799,0.080973284,1.734879363,0.101223869,0.206829339,0.320585476,2.053407535,2.212782369,0.122770575,0.219268247,0.593837668,0.406162332,0.35483871,0.440089586,0.539853723,61.37806792,21.61650294,11.90169047,0.897036266,12.04.2024 16:54,A-2,1.65E-06,1,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.088343178,12.04.2024 11:05,32263_258300_OD_x2y1,x2y1,0.009618241,1,1.4,3,4,0,0,1,0,0,0,0,0,1,0,180
32263,PTQ10_321145,L8-BO_321144,xylene,0,24,1000,1.564138254,0.075840498,1.73593211,0.099244858,0.221180856,0.342830327,2.052641592,2.212785863,0.138007183,0.246480828,0.581747561,0.418252439,0.35483871,0.440089586,0.589311155,60.269919,21.80862678,11.82039243,0.899296633,12.04.2024 16:54,B-2,4.84E-07,1,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.097235147,12.04.2024 11:05,32263_258300_OD_x2y2,x2y2,0.010622545,1,0.6,3,4,0,0,1,0,0,0,0,0,1,0,180
32263,PTQ10_321145,L8-BO_321144,xylene,0,24,1000,1.566451032,0.073523796,1.737406296,0.09701223,0.23980458,0.371697099,2.05284935,2.21413878,0.154481209,0.275903439,0.573960454,0.426039546,0.35483871,0.440089586,0.647600538,59.15844539,21.96587709,11.75129113,0.904316143,12.04.2024 16:54,B-1,6.71E-07,0.6,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.084965384,12.04.2024 11:05,32263_258300_OD_x1y2,x1y2,0.010466668,0.6,0.6,3,4,0,0,1,0,0,0,0,0,1,0,180
32264,PTQ10_321145,L8-BO_321144,xylene,2,24,1000,1.553653855,0.073976154,1.731829571,0.098908069,0.229956044,0.356431868,2.049872046,2.21269004,0.148541362,0.265294873,0.57329345,0.42670655,0.35483871,0.440089586,0.621726741,63.35759373,22.769502,12.90169247,0.894323162,12.04.2024 16:57,B-3,1.51E-06,1.4,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.06680857,12.04.2024 11:11,32264_258312_OD_x3y2,x3y2,0.009222979,1.4,0.6,3,4,0,0,1,0,0,0,0,0,1,0,181
32264,PTQ10_321145,L8-BO_321144,xylene,2,24,1000,1.549001815,0.079458981,1.731742951,0.100048784,0.213794819,0.331381969,2.051249712,2.213239292,0.12985689,0.231924406,0.588280168,0.411719832,0.35483871,0.440089586,0.563306375,64.59130525,22.29124895,12.80737816,0.889511916,12.04.2024 16:57,B-2,5.79E-06,1,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.064263486,12.04.2024 11:11,32264_258312_OD_x2y2,x2y2,0.008613049,1,0.6,3,4,0,0,1,0,0,0,0,0,1,0,181
32264,PTQ10_321145,L8-BO_321144,xylene,2,24,1000,1.553662162,0.073413912,1.731296545,0.099171627,0.23060724,0.357441223,2.049533702,2.212355846,0.149144504,0.266372085,0.572993904,0.427006096,0.35483871,0.440089586,0.623813307,62.88567267,22.39475116,12.64274884,0.897725494,12.04.2024 16:57,B-1,1.60E-06,0.6,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.06770593,12.04.2024 11:11,32264_258312_OD_x1y2,x1y2,0.009332654,0.6,0.6,3,4,0,0,1,0,0,0,0,0,1,0,181
32264,PTQ10_321145,L8-BO_321144,xylene,2,24,1000,1.548900787,0.0798348,1.731759949,0.100863019,0.207171421,0.321115702,2.051040023,2.211891244,0.125149389,0.223516809,0.589600685,0.410399315,0.35483871,0.440089586,0.544632511,64.49778882,21.88362445,12.58516514,0.891650873,12.04.2024 16:57,A-2,1.75E-06,1,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.059562803,12.04.2024 11:11,32264_258312_OD_x2y1,x2y1,0.008161026,1,1.4,3,4,0,0,1,0,0,0,0,0,1,0,181
32265,PTQ10_321145,L8-BO_321144,xylene,0,24,3000,1.549579275,0.079195322,1.725780242,0.105635132,0.134570132,0.208583704,2.044190843,2.19681752,0.071811621,0.128255554,0.619238105,0.380761895,0.35483871,0.440089586,0.336839258,52.06677636,20.07500277,9.054248882,0.866235792,12.04.2024 16:59,A-2,0.000135405,1,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.041811046,12.04.2024 11:17,32265_258317_OD_x2y1,x2y1,0.004868901,1,1.4,3,4,0,0,1,0,0,0,0,0,1,0,182
32265,PTQ10_321145,L8-BO_321144,xylene,0,24,3000,1.549523671,0.079252739,1.725965478,0.10543392,0.133437523,0.206828161,2.044243398,2.196679615,0.071170459,0.12711044,0.619359847,0.380640153,0.35483871,0.440089586,0.3339386,51.62585203,19.88625139,8.85705,0.862718158,12.04.2024 16:59,B-2,4.88E-05,1,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.040342891,12.04.2024 11:17,32265_258317_OD_x2y2,x2y2,0.004782448,1,0.6,3,4,0,0,1,0,0,0,0,0,1,0,182
32265,PTQ10_321145,L8-BO_321144,xylene,0,24,3000,1.549956084,0.079109106,1.726183052,0.105460103,0.131488366,0.203806968,2.043761804,2.195962841,0.0702052,0.125386488,0.619110023,0.380889977,0.35483871,0.440089586,0.329193456,51.31484444,19.59437883,8.617785637,0.857079623,12.04.2024 16:59,A-1,2.51E-05,0.6,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.040025394,12.04.2024 11:17,32265_258317_OD_x1y1,x1y1,0.004703545,0.6,1.4,3,4,0,0,1,0,0,0,0,0,1,0,182
32265,PTQ10_321145,L8-BO_321144,xylene,0,24,3000,1.54946448,0.078842559,1.725771911,0.105417721,0.131722813,0.204170361,2.043873581,2.196281172,0.070173833,0.125330466,0.619635352,0.380364648,0.35483871,0.440089586,0.329500826,50.82806935,19.77400381,8.586721378,0.854336859,12.04.2024 16:59,A-3,1.67E-05,1.4,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.038269559,12.04.2024 11:17,32265_258317_OD_x3y1,x3y1,0.004612637,1.4,1.4,3,4,0,0,1,0,0,0,0,0,1,0,182
32266,PTQ10_321145,L8-BO_321144,xylene,2,24,3000,1.539937487,0.07635976,1.722553155,0.105803938,0.130487294,0.202255305,2.039751899,2.194279577,0.071929663,0.128466379,0.611557436,0.388442564,0.35483871,0.440089586,0.330721684,52.20384598,19.49362155,8.704364507,0.855346415,12.04.2024 17:02,B-2,9.65E-05,1,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.015423601,12.04.2024 11:23,32266_258332_OD_x2y2,x2y2,0.002914269,1,0.6,3,4,0,0,1,0,0,0,0,0,1,0,183
32266,PTQ10_321145,L8-BO_321144,xylene,2,24,3000,1.540476945,0.076409706,1.722669081,0.105919333,0.13187381,0.204404405,2.039759609,2.194247911,0.072873635,0.130152312,0.610970861,0.389029139,0.35483871,0.440089586,0.334556717,52.4491197,19.03475057,8.54494726,0.855901905,12.04.2024 17:02,A-3,2.93E-05,1.4,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.016285901,12.04.2024 11:23,32266_258332_OD_x3y1,x3y1,0.003025902,1.4,1.4,3,4,0,0,1,0,0,0,0,0,1,0,183
32266,PTQ10_321145,L8-BO_321144,xylene,2,24,3000,1.541108926,0.076543887,1.72356568,0.105421764,0.129809557,0.201204813,2.039462618,2.19347828,0.072009923,0.128609722,0.610054415,0.389945585,0.35483871,0.440089586,0.329814535,50.05973659,19.14974852,8.036355929,0.838315562,12.04.2024 17:02,A-1,0.000147105,0.6,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.015357066,12.04.2024 11:23,32266_258332_OD_x1y1,x1y1,0.002916105,0.6,1.4,3,4,0,0,1,0,0,0,0,0,1,0,183
32266,PTQ10_321145,L8-BO_321144,xylene,2,24,3000,1.540440891,0.076337635,1.722970821,0.105621997,0.130500808,0.202276252,2.039705514,2.194248257,0.071755601,0.128155503,0.612157425,0.387842575,0.35483871,0.440089586,0.330431755,48.39867615,19.29699369,7.735409105,0.828247531,12.04.2024 17:02,B-3,5.91E-05,1.4,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.015238359,12.04.2024 11:23,32266_258332_OD_x3y2,x3y2,0.002912186,1.4,0.6,3,4,0,0,1,0,0,0,0,0,1,0,183
32267,PTQ10_321145,L8-BO_321144,xylene,1,24,2000,1.544968505,0.080165589,1.725422718,0.105657881,0.157810485,0.244606252,2.046120431,2.202246545,0.085854082,0.153335391,0.614678701,0.385321299,0.35483871,0.440089586,0.397941643,64.24238045,21.885,12.70473083,0.90364384,12.04.2024 17:05,B-1,6.02E-05,0.6,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.046347567,12.04.2024 11:28,32267_258335_OD_x1y2,x1y2,0.005775989,0.6,0.6,3,4,0,0,1,0,0,0,0,0,1,0,184
32267,PTQ10_321145,L8-BO_321144,xylene,1,24,2000,1.542130806,0.080395249,1.724356905,0.105952384,0.157917238,0.24477172,2.045915273,2.20260138,0.085728821,0.153111674,0.615184557,0.384815443,0.35483871,0.440089586,0.397883394,65.25596586,21.5184977,12.63356249,0.899691594,12.04.2024 17:05,B-3,1.33E-05,1.4,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.042319905,12.04.2024 11:28,32267_258335_OD_x3y2,x3y2,0.005501666,1.4,0.6,3,4,0,0,1,0,0,0,0,0,1,0,184
32267,PTQ10_321145,L8-BO_321144,xylene,1,24,2000,1.544851507,0.080703996,1.725720174,0.105621614,0.157576663,0.244243828,2.046234617,2.20223638,0.085531541,0.152759333,0.61521885,0.38478115,0.35483871,0.440089586,0.397003161,64.13488549,21.66075326,12.53650633,0.902419862,12.04.2024 17:05,A-1,8.26E-05,0.6,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.046700194,12.04.2024 11:28,32267_258335_OD_x1y1,x1y1,0.005791423,0.6,1.4,3,4,0,0,1,0,0,0,0,0,1,0,184
32267,PTQ10_321145,L8-BO_321144,xylene,1,24,2000,1.544078786,0.080214001,1.725070567,0.105856132,0.156456286,0.242507243,2.045756695,2.201774449,0.084930022,0.15168502,0.615200413,0.384799587,0.35483871,0.440089586,0.394192263,63.98571842,21.44387365,12.36387122,0.901090027,12.04.2024 17:05,A-2,0.000237839,1,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.044942921,12.04.2024 11:28,32267_258335_OD_x2y1,x2y1,0.005635412,1,1.4,3,4,0,0,1,0,0,0,0,0,1,0,184
32619,D18CL_323001,PY-IT_321127,CF,0,14,2000,1.544138496,0.057404118,1.702526361,0.072816536,0.240107145,0.316941432,2.132455839,2.315353648,0.245660691,0.38740691,0.449978246,0.550021754,0.242424242,0.365884591,0.704348342,53.22365021,18.116869,9.393445706,0.974175334,19.04.2024 22:56,B-1,8.51E-07,0.6,0.6,5.48,5.34,3.64,3.31,1.7,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_D18CL:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.08553586,17.04.2024 10:45,32619_261023_OD_x1y2,x1y2,0.016814552,0.6,0.6,5,5,0,0,0,0,1,0,0,0,0,1,185
32619,D18CL_323001,PY-IT_321127,CF,0,14,2000,1.544195963,0.057055818,1.702619195,0.072651555,0.249628522,0.329509649,2.131808131,2.315336331,0.257922697,0.406744093,0.447549031,0.552450969,0.242424242,0.365884591,0.736253742,52.58983982,18.09337526,9.265212605,0.973719686,19.04.2024 22:56,B-2,4.52E-07,1,0.6,5.48,5.34,3.64,3.31,1.7,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_D18CL:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.09192606,17.04.2024 10:45,32619_261023_OD_x2y2,x2y2,0.017863942,1,0.6,5,5,0,0,0,0,1,0,0,0,0,1,185
32619,D18CL_323001,PY-IT_321127,CF,0,14,2000,1.544484338,0.056965066,1.702609723,0.07259439,0.252414918,0.333187692,2.132100697,2.315628487,0.262072059,0.413287637,0.446347896,0.553652104,0.242424242,0.365884591,0.746475329,51.92521422,17.98761838,9.10335012,0.97465134,19.04.2024 22:56,A-1,4.42E-07,0.6,1.4,5.48,5.34,3.64,3.31,1.7,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_D18CL:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.091037482,17.04.2024 10:45,32619_261023_OD_x1y1,x1y1,0.017803302,0.6,1.4,5,5,0,0,0,0,1,0,0,0,0,1,185
32619,D18CL_323001,PY-IT_321127,CF,0,14,2000,1.544526619,0.056917157,1.702791235,0.072560465,0.258912884,0.341765007,2.13202535,2.315900477,0.26735355,0.421616548,0.447698802,0.552301198,0.242424242,0.365884591,0.763381555,50.69552728,17.96848775,8.864119853,0.973093221,19.04.2024 22:56,A-2,5.28E-07,1,1.4,5.48,5.34,3.64,3.31,1.7,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_D18CL:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.095219006,17.04.2024 10:45,32619_261023_OD_x2y1,x2y1,0.018314366,1,1.4,5,5,0,0,0,0,1,0,0,0,0,1,185
32620,D18CL_323001,PY-IT_321127,CF,0,12,2000,1.543615065,0.058521175,1.70323034,0.073952444,0.232436137,0.306815701,2.132381605,2.315514691,0.220993842,0.348507289,0.468190047,0.531809953,0.242424242,0.365884591,0.65532299,55.40090861,18.15475729,9.751601781,0.969546456,19.04.2024 22:58,A-1,1.51E-06,0.6,1.4,5.48,5.34,3.64,3.31,1.7,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_D18CL:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.085026239,17.04.2024 10:50,32620_261040_OD_x1y1,x1y1,0.015827257,0.6,1.4,5,5,0,0,0,0,1,0,0,0,0,1,186
32620,D18CL_323001,PY-IT_321127,CF,0,12,2000,1.542680337,0.059842468,1.704402151,0.074909713,0.227632619,0.300475057,2.130807194,2.311804399,0.206736237,0.326023046,0.479610482,0.520389518,0.242424242,0.365884591,0.626498103,54.80455855,18.01837888,9.564860493,0.968603963,19.04.2024 22:58,B-2,6.10E-07,1,0.6,5.48,5.34,3.64,3.31,1.7,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_D18CL:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.089618336,17.04.2024 10:50,32620_261040_OD_x2y2,x2y2,0.015476794,1,0.6,5,5,0,0,0,0,1,0,0,0,0,1,186
32620,D18CL_323001,PY-IT_321127,CF,0,12,2000,1.541490216,0.060392035,1.703849333,0.075150979,0.215381445,0.284303508,2.128930175,2.30906798,0.190684349,0.300709219,0.485978329,0.514021671,0.242424242,0.365884591,0.585012727,55.39998058,17.60625455,9.452898699,0.969144231,19.04.2024 22:58,B-1,5.15E-07,0.6,0.6,5.48,5.34,3.64,3.31,1.7,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_D18CL:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.084621422,17.04.2024 10:50,32620_261040_OD_x1y2,x1y2,0.01432954,0.6,0.6,5,5,0,0,0,0,1,0,0,0,0,1,186
32620,D18CL_323001,PY-IT_321127,CF,0,12,2000,1.54359312,0.058589346,1.703623226,0.073865811,0.235784982,0.311236176,2.131289577,2.314932161,0.222277919,0.350532278,0.47030978,0.52969022,0.242424242,0.365884591,0.661768453,54.50794071,17.63637447,9.309572362,0.968413077,19.04.2024 22:58,A-3,5.64E-07,1.4,1.4,5.48,5.34,3.64,3.31,1.7,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_D18CL:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.084946389,17.04.2024 10:50,32620_261040_OD_x3y1,x3y1,0.015925403,1.4,1.4,5,5,0,0,0,0,1,0,0,0,0,1,186
32621,D18CL_323001,PY-IT_321127,CF,0,10,2000,1.53845521,0.063141783,1.701135683,0.078640356,0.191626976,0.252947609,2.130232986,2.309799395,0.159128236,0.250945228,0.501986912,0.498013088,0.242424242,0.365884591,0.503892837,58.23190818,19.73212189,11.162062,0.971425768,19.04.2024 23:01,B-1,6.36E-06,0.6,0.6,5.48,5.34,3.64,3.31,1.7,D18CL_323001,PY-IT_321127,CF,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt_D18CL:PY-IT,Jonas_DonorAcceptor-NoWidthOrderedDonor-No2bandHeight-NoInt,0.079576394,17.04.2024 10:56,32621_261063_OD_x1y2,x1y2,0.011377722,0.6,0.6,5,5,0,0,0,0,1,0,0,0,0,1,187
