plan_Info_PID,plan_Solutions_1_M1,plan_Solutions_1_M2,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,features_A.1.c_UV,features_A.1.w_UV,features_A.1a.w_UV,features_A.2.a_UV,features_A_UV,features_Atot_UV,features_D.1.c_UV,features_D.1.w_UV,features_D.1a.a_UV,features_D.1a.c_UV,features_D.1a.w_UV,features_D.2.a_UV,features_D.2.c_UV,features_D.2.w_UV,features_D_UV,features_Dtot_UV,features_XA_UV,features_XD_UV,features_XamA_UV,features_XamD_UV,features_atot_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,date_IV,pos_IV,sigp_IV,xpos_IV,ypos_IV,EnergyLevel_HOMO_Acceptor,EnergyLevel_HOMO_Donor,EnergyLevel_LUMO_Acceptor,EnergyLevel_LUMO_Donor,EnergyLevel_Offset,plan2_Solutions_1_M1,plan2_Solutions_1_M2,plan2_Solutions_1_S1,FitSessionName,Overall_FitSessionName,FOM_UV,date_UV,name_UV,pos_UV,res_UV,xpos_UV,ypos_UV,PseudoFeature_M1,PseudoFeature_M2,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127,Paper_PID
26153,PM6_321136,PY-IT_321127,CF,2,10,1000,1.535267842,0.060942447,0.146278395,0.568714556,0.142388889,0.216431112,1.973897814,0.063430322,0.61,2.104049098,0.080750407,0.9,2.28,0.111256204,0.112433385,0.18101775,0.544550841,0.455449159,0.342105263,0.378881988,0.397448862,59.34130336,23.58099188,13.1162102,0.93732288,29.11.2023 14:47,A-1,2.26E-06,0.6,1.4,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,5.00E+16,29.11.2023 12:03,26153_208268_OD_x1y1,x1y1,0.011161125,0.6,1.4,1,5,1,0,0,0,0,0,0,0,0,1,157
26153,PM6_321136,PY-IT_321127,CF,2,10,1000,1.534990424,0.059705885,0.136733298,0.556637478,0.146074772,0.222033654,1.974198016,0.065438406,0.61,2.109723758,0.084621874,0.9,2.297188273,0.118451617,0.122692391,0.197534749,0.529195364,0.470804636,0.342105263,0.378881988,0.419568403,58.70821602,23.68988626,13.02616137,0.936600951,29.11.2023 14:47,A-2,1.52E-06,1,1.4,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,6.77E+17,29.11.2023 12:03,26153_208268_OD_x2y1,x2y1,0.011170663,1,1.4,1,5,1,0,0,0,0,0,0,0,0,1,157
26154,PM6_321136,PY-IT_321127,CF,0,10,3000,1.530498975,0.062709298,0.164701556,0.535702341,0.095829449,0.145660762,1.972625229,0.064382177,0.61,2.105161425,0.084264083,0.844200444,2.28,0.126239239,0.066409343,0.106919042,0.576692039,0.423307961,0.342105263,0.378881988,0.252579804,59.71892355,21.77966158,12.23787776,0.940899013,29.11.2023 14:50,A-2,6.86E-06,1,1.4,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,2.60E+16,29.11.2023 12:09,26154_208272_OD_x2y1,x2y1,0.00742425,1,1.4,1,5,1,0,0,0,0,0,0,0,0,1,158
26154,PM6_321136,PY-IT_321127,CF,0,10,3000,1.529825399,0.061702142,0.1587619,0.527329456,0.088327033,0.13425709,1.971412225,0.065112139,0.61,2.104835328,0.085471232,0.811411921,2.28,0.125843404,0.063188619,0.101733677,0.568908233,0.431091767,0.342105263,0.378881988,0.235990767,59.26282509,21.17425894,11.74487707,0.935961328,29.11.2023 14:50,B-3,3.82E-06,1.4,0.6,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,2.58E+16,29.11.2023 12:09,26154_208272_OD_x3y2,x3y2,0.006731343,1.4,0.6,1,5,1,0,0,0,0,0,0,0,0,1,158
26154,PM6_321136,PY-IT_321127,CF,0,10,3000,1.529723671,0.062001836,0.158275611,0.529365504,0.091744568,0.139451743,1.971333254,0.065012848,0.609999978,2.104626143,0.085107718,0.813327619,2.28,0.125794888,0.065521853,0.105490181,0.569325744,0.430674256,0.342105263,0.378881979,0.244941924,58.25068166,21.12430908,11.49650952,0.934291673,29.11.2023 14:50,A-3,2.74E-06,1.4,1.4,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,2.68E+16,29.11.2023 12:09,26154_208272_OD_x3y1,x3y1,0.006936014,1.4,1.4,1,5,1,0,0,0,0,0,0,0,0,1,158
26155,PM6_321136,PY-IT_321127,CF,2,10,3000,1.526619638,0.064055218,0.163983067,0.514753113,0.097983727,0.148935265,1.96905863,0.064230389,0.61,2.103028158,0.084783362,0.856589498,2.28,0.127483954,0.067149168,0.108110161,0.579412237,0.420587763,0.342105263,0.378881988,0.257045426,61.69164759,22.16862636,12.72093261,0.930151732,29.11.2023 14:52,B-3,2.13E-06,1.4,0.6,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,2.29E+16,29.11.2023 12:14,26155_208275_OD_x3y2,x3y2,0.007040224,1.4,0.6,1,5,1,0,0,0,0,0,0,0,0,1,159
26155,PM6_321136,PY-IT_321127,CF,2,10,3000,1.526873263,0.064222521,0.166522036,0.520358234,0.098440877,0.149630133,1.969521008,0.063991034,0.609999999,2.103376848,0.084532949,0.859045655,2.28,0.127262313,0.068345259,0.110035868,0.576240758,0.423759242,0.342105263,0.378881987,0.259666001,61.7704206,22.01570477,12.66274712,0.93113957,29.11.2023 14:52,A-1,4.18E-06,0.6,1.4,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,2.34E+16,29.11.2023 12:14,26155_208275_OD_x1y1,x1y1,0.007157638,0.6,1.4,1,5,1,0,0,0,0,0,0,0,0,1,159
26155,PM6_321136,PY-IT_321127,CF,2,10,3000,1.5260399,0.063657488,0.160299596,0.512301243,0.095705412,0.145472227,1.96812616,0.064718954,0.61,2.102634456,0.085454359,0.847820904,2.28,0.128590756,0.066573032,0.107182582,0.575774622,0.424225378,0.342105263,0.378881988,0.252654808,59.6292018,22.26129421,12.28806878,0.925708451,29.11.2023 14:52,B-1,3.64E-06,0.6,0.6,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,2.36E+16,29.11.2023 12:14,26155_208275_OD_x1y2,x1y2,0.006767454,0.6,0.6,1,5,1,0,0,0,0,0,0,0,0,1,159
26155,PM6_321136,PY-IT_321127,CF,2,10,3000,1.525997095,0.063757257,0.160338182,0.520528714,0.097140901,0.14765417,1.968523859,0.064961635,0.61,2.102235153,0.085570653,0.873730403,2.28,0.129120834,0.067409912,0.108529959,0.576359553,0.423640447,0.342105263,0.378881988,0.256184129,59.52951241,21.53852796,11.86804854,0.925616249,29.11.2023 14:52,A-3,2.64E-06,1.4,1.4,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,2.35E+16,29.11.2023 12:14,26155_208275_OD_x3y1,x3y1,0.006778494,1.4,1.4,1,5,1,0,0,0,0,0,0,0,0,1,159
26156,PM6_321136,PY-IT_321127,CF,1,10,2000,1.528599807,0.063871811,0.157308521,0.526997415,0.111324273,0.169212895,1.970172023,0.064443195,0.61,2.102664873,0.084778029,0.899998765,2.28,0.127559653,0.078327698,0.126107594,0.572980547,0.427019453,0.342105263,0.378881988,0.295320489,62.59934942,24.46346077,14.33075607,0.93579644,29.11.2023 14:55,B-3,3.18E-06,1.4,0.6,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,2.55E+16,29.11.2023 12:20,26156_208286_OD_x3y2,x3y2,0.007307621,1.4,0.6,1,5,1,0,0,0,0,0,0,0,0,1,160
26156,PM6_321136,PY-IT_321127,CF,1,10,2000,1.529981643,0.064299167,0.160930054,0.534965684,0.117134987,0.17804518,1.971943843,0.06398811,0.61,2.103542975,0.083277381,0.9,2.28,0.122970333,0.081802838,0.13170257,0.574807016,0.425192984,0.342105263,0.378881988,0.30974775,62.30553036,24.50813127,14.28624476,0.93558078,29.11.2023 14:55,B-1,5.73E-06,0.6,0.6,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,2.54E+16,29.11.2023 12:20,26156_208286_OD_x1y2,x1y2,0.007978621,0.6,0.6,1,5,1,0,0,0,0,0,0,0,0,1,160
26156,PM6_321136,PY-IT_321127,CF,1,10,2000,1.529731971,0.06424084,0.160363474,0.537164832,0.116522575,0.177114315,1.971581596,0.064027316,0.61,2.103488947,0.083325507,0.9,2.28,0.123028487,0.081820179,0.131730488,0.573473516,0.426526484,0.342105263,0.378881988,0.308844802,62.50184737,24.20456467,14.15959499,0.935967354,29.11.2023 14:55,A-1,5.46E-06,0.6,1.4,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,2.58E+16,29.11.2023 12:20,26156_208286_OD_x1y1,x1y1,0.007977467,0.6,1.4,1,5,1,0,0,0,0,0,0,0,0,1,160
26156,PM6_321136,PY-IT_321127,CF,1,10,2000,1.530248313,0.064349085,0.162338145,0.539030632,0.117857543,0.179143466,1.972245338,0.063747803,0.61,2.103845353,0.082840993,0.899999999,2.28,0.12215184,0.082417608,0.132692349,0.574480086,0.425519914,0.342105263,0.378881988,0.311835814,61.69058174,24.46073895,14.11739744,0.935548276,29.11.2023 14:55,B-2,4.08E-06,1,0.6,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,2.52E+16,29.11.2023 12:20,26156_208286_OD_x2y2,x2y2,0.008116355,1,0.6,1,5,1,0,0,0,0,0,0,0,0,1,160
31171,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,28,2000,1.544330153,0.086105883,0.081311936,0.16133828,0.256895821,0.333964568,2.037999627,0.056890695,1.086,2.191596166,0.105430469,0.923374501,2.422955329,0.115928571,0.111095806,0.231745851,0.590345443,0.409654557,0.230769231,0.520613615,0.565710419,55.82833454,22.88863093,11.22646408,0.878554086,28.03.2024 14:33,B-1,9.42E-05,0.6,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,17.26907551,28.03.2024 10:18,31171_251582_OD_x1y2,x1y2,0.005852233,0.6,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31171
31171,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,28,2000,1.544083067,0.085819495,0.081157364,0.163131102,0.255943669,0.332726769,2.038001483,0.056993213,1.086,2.192064955,0.105428414,0.910766268,2.423178837,0.114950094,0.110956434,0.231455121,0.589750885,0.410249115,0.230769231,0.520613615,0.564181891,55.2427952,23.03587298,11.14069355,0.87545113,28.03.2024 14:33,B-3,1.04E-06,1.4,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,16.96262736,28.03.2024 10:18,31171_251582_OD_x3y2,x3y2,0.005841529,1.4,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31171
31171,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,28,2000,1.543959988,0.085953281,0.081228753,0.162132494,0.256526368,0.333484279,2.037950823,0.05694375,1.086,2.191952329,0.105457498,0.920366633,2.423599078,0.115725686,0.111187564,0.231937259,0.589797622,0.410202378,0.230769231,0.520613615,0.565421538,55.41593807,22.82462131,11.13167135,0.880079907,28.03.2024 14:33,A-1,1.99E-06,0.6,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,17.12218612,28.03.2024 10:18,31171_251582_OD_x1y1,x1y1,0.005837844,0.6,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31171
31171,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,28,2000,1.544114425,0.086200497,0.081417929,0.162062036,0.254680118,0.331084153,2.038092655,0.056944073,1.086,2.192239502,0.105504791,0.914123401,2.42414493,0.115417447,0.110105484,0.229680039,0.590416003,0.409583997,0.230769231,0.520613615,0.560764192,54.88143667,22.74224979,10.97253859,0.879120121,28.03.2024 14:33,A-2,2.10E-06,1,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,16.6543432,28.03.2024 10:18,31171_251582_OD_x2y1,x2y1,0.005743942,1,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31171
31172,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,25,2000,1.537918818,0.09,0.08609089,0.155127956,0.216418017,0.281343423,2.037791883,0.056617382,1.086,2.187260229,0.105348529,0.927414529,2.419556232,0.120239596,0.08423178,0.175707493,0.615562541,0.384437459,0.230769231,0.520613615,0.457050916,56.09213551,22.42825019,10.92219899,0.86818588,28.03.2024 14:35,B-3,1.13E-06,1.4,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,16.97345498,28.03.2024 10:24,31172_251631_OD_x3y2,x3y2,0.004576039,1.4,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31172
31172,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,25,2000,1.537021511,0.09,0.086284748,0.161742932,0.215576328,0.280249227,2.038199287,0.056734836,1.086,2.188125132,0.104777879,0.911960589,2.418614173,0.11796651,0.083817426,0.174843151,0.61580734,0.38419266,0.230769231,0.520613615,0.455092378,56.12417215,22.26062181,10.85198347,0.868604118,28.03.2024 14:35,B-1,1.49E-05,0.6,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,16.97972,28.03.2024 10:24,31172_251631_OD_x1y2,x1y2,0.004567725,0.6,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31172
31172,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,25,2000,1.536959014,0.09,0.086262964,0.161546099,0.215888374,0.280654887,2.038002884,0.05638783,1.086,2.185710873,0.104749624,0.961250955,2.416662027,0.122014888,0.082638763,0.172384459,0.619493405,0.380506595,0.230769231,0.520613615,0.453039346,56.45676403,21.9806304,10.81181552,0.871249419,28.03.2024 14:35,A-1,1.46E-06,0.6,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,18.07544366,28.03.2024 10:24,31172_251631_OD_x1y1,x1y1,0.00459666,0.6,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31172
31172,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,25,2000,1.53779392,0.09,0.086129231,0.154676905,0.216628298,0.281616787,2.037770799,0.056804644,1.086,2.188639734,0.105355343,0.88703756,2.419614069,0.116632902,0.085036086,0.177385276,0.613541442,0.386458558,0.230769231,0.520613615,0.459002063,55.67005094,22.2762506,10.77201088,0.86862649,28.03.2024 14:35,B-2,0.000100063,1,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,16.52980327,28.03.2024 10:24,31172_251631_OD_x2y2,x2y2,0.004639964,1,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31172
31174,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,22,1000,1.544814043,0.086497807,0.081675605,0.147753889,0.256256951,0.333134037,2.03758975,0.057633899,1.086,2.195892769,0.106112368,0.837151871,2.425509033,0.109226052,0.114540475,0.238931431,0.582335511,0.417664489,0.230769231,0.520613615,0.572065468,56.48274783,23.50325603,11.60430657,0.874128632,28.03.2024 14:41,B-1,3.21E-06,0.6,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,16.80900893,28.03.2024 10:35,31174_251637_OD_x1y2,x1y2,0.006173593,0.6,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31174
31174,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,22,1000,1.544051242,0.087781934,0.082931515,0.135953343,0.252629499,0.328418349,2.036715704,0.057688944,1.086,2.195606064,0.106760467,0.825561923,2.426331937,0.109389263,0.111093307,0.231740639,0.586294884,0.413705116,0.230769231,0.520613615,0.560158989,56.25681201,23.575625,11.58408446,0.873420503,28.03.2024 14:41,A-1,5.19E-06,0.6,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,16.43379855,28.03.2024 10:35,31174_251637_OD_x1y1,x1y1,0.00607338,0.6,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31174
31174,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,22,1000,1.543422994,0.089068718,0.084106331,0.130904522,0.246772111,0.320803744,2.036996835,0.05839964,0.90356845,2.189731524,0.100643502,0.895160449,2.413861113,0.121213502,0.112500158,0.214151752,0.599683051,0.400316949,0.230769231,0.474670848,0.534955496,56.41410039,23.29725039,11.45870733,0.871853053,28.03.2024 14:41,B-2,3.66E-06,1,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,17.98186387,28.03.2024 10:35,31174_251637_OD_x2y2,x2y2,0.005788267,1,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31174
31174,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,22,1000,1.541161372,0.09,0.085141099,0.131552215,0.238812748,0.310456573,2.036515092,0.057841848,1.043008132,2.193774363,0.105539386,0.817529218,2.423420681,0.111314217,0.102660958,0.209737172,0.596809508,0.403190492,0.230769231,0.510525688,0.520193745,56.47376064,23.18737357,11.40474816,0.870938385,28.03.2024 14:41,A-2,3.31E-06,1,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,15.00682557,28.03.2024 10:35,31174_251637_OD_x2y1,x2y1,0.005352768,1,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31174
31175,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,2,22,1000,1.514468057,0.078920823,0.08,0.299794293,0.233211135,0.306614875,2.040745018,0.056050381,1.085999966,2.193926714,0.10003053,1,2.413938119,0.11394943,0.107043069,0.223291839,0.578620476,0.421379524,0.239400454,0.520613607,0.529906714,56.25734899,24.10936908,11.48205,0.846553336,28.03.2024 14:43,B-1,6.83E-06,0.6,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,15.83963866,28.03.2024 10:41,31175_251656_OD_x1y2,x1y2,0.005770893,0.6,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31175
31175,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,2,22,1000,1.514608657,0.080777847,0.08,0.27776691,0.229425743,0.299744833,2.040092453,0.056140627,1.086,2.192713986,0.101154756,1,2.414663548,0.116289085,0.101019128,0.210725901,0.587192983,0.412807017,0.234596506,0.520613615,0.510470734,55.25019743,24.40600124,11.29764383,0.837832911,28.03.2024 14:43,B-3,8.65E-06,1.4,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,15.7926109,28.03.2024 10:41,31175_251656_OD_x3y2,x3y2,0.005494659,1.4,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31175
31175,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,2,22,1000,1.514255161,0.082296773,0.08,0.263694123,0.22594517,0.293728721,2.039360921,0.056081457,1.085999999,2.191045899,0.101545854,0.999999958,2.413909388,0.117524674,0.096498609,0.201296099,0.593361604,0.406638396,0.230769231,0.520613614,0.49502482,55.20308714,24.15275081,11.2044,0.84034697,28.03.2024 14:43,B-2,1.01E-05,1,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,15.56836068,28.03.2024 10:41,31175_251656_OD_x2y2,x2y2,0.005340338,1,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31175
31175,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,2,22,1000,1.514230308,0.081555531,0.08,0.273268637,0.228293864,0.297148152,2.039989169,0.05597239,1.086,2.19216933,0.100994252,1,2.413931608,0.116414961,0.098362281,0.205183718,0.591537527,0.408462473,0.231717034,0.520613615,0.50233187,55.54005535,23.71337349,11.0712,0.840610957,28.03.2024 14:43,A-3,1.21E-05,1.4,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,15.55737742,28.03.2024 10:41,31175_251656_OD_x3y1,x3y1,0.005441163,1.4,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31175
31178,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,1,22,2000,1.515307932,0.077732745,0.08,0.30503817,0.237054633,0.313019295,2.040675964,0.056231032,1.086,2.194577903,0.099960718,0.999999999,2.4132782,0.113105579,0.112199379,0.234047904,0.572177047,0.427822953,0.242683641,0.520613615,0.547067199,58.62814783,24.20137136,12.04295161,0.848763688,28.03.2024 14:51,B-1,3.58E-06,0.6,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,16.49377666,28.03.2024 10:58,31178_251669_OD_x1y2,x1y2,0.005939167,0.6,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31178
31178,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,1,22,2000,1.515167331,0.078717989,0.08,0.295463828,0.235412357,0.309759067,2.04040303,0.05602721,1.086,2.194005092,0.099933083,1,2.413496363,0.113437896,0.10871675,0.226783141,0.577324696,0.422675304,0.240014638,0.520613615,0.536542208,58.34114459,24.29562767,12.0149518,0.84765468,28.03.2024 14:51,B-3,5.06E-06,1.4,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-3bands-NoBG-ZnOCorr-NoInt,17.09088768,28.03.2024 10:58,31178_251669_OD_x3y2,x3y2,0.006048641,1.4,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31178
