ID,Donor,Acceptor,DA,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,Layer thickness [nm],features_D.1.c_UV,features_D.1a.w_UV,features_D.1a.c_UV,features_D.2.a_UV,features_A.0.a_UV,features_A.1.w_UV,features_A.1.c_UV,features_A.1a.w_UV,features_atot_UV,features_XD_UV,features_XA_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,Deg_JSC_IV,Deg_VOC_IV,Deg_FF_IV,Deg_PCE_IV,Retained_JSC_IV,Retained_VOC_IV,Retained_FF_IV,Retained_PCE_IV,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127
134,D18CL,ITIC,D18CL-ITIC,CF,0,10,3000,60.35265911,2.123304275,0.101298503,2.28963325,0.797841181,0.033641368,0.085493477,1.765447673,0.076957475,0.289170384,0.266033021,0.733966979,51.84770295,15.31020402,7.868835236,0.991288239,9.9384,0.9754,38.93,3.7735,0.6491357,0.98397213,0.750852936,0.479550008,0,0,0,0,1,0,1,0,0,0
134,D18CL,ITIC,D18CL-ITIC,CF,0,10,3000,59.8491146,2.122890088,0.101592013,2.289163472,0.789424679,0.031143641,0.085504683,1.766785106,0.076770233,0.287317981,0.268230751,0.731769249,52.09402504,15.10800249,7.785009919,0.989154675,10.2351,0.9424,36.01,3.4734,0.67746216,0.952732696,0.6912501,0.446165135,0,0,0,0,1,0,1,0,0,0
134,D18CL,ITIC,D18CL-ITIC,CF,0,10,3000,59.28874991,2.122006931,0.101628675,2.288865552,0.790012169,0.032328365,0.085220742,1.765499508,0.07665165,0.284418534,0.267678219,0.732321781,51.39974557,15.2699956,7.752693565,0.987762961,10.3468,0.9751,38.93,3.928,0.677590241,0.987180162,0.757396745,0.506662616,0,0,0,0,1,0,1,0,0,0
134,D18CL,ITIC,D18CL-ITIC,CF,0,10,3000,60.19059559,2.123718981,0.10144848,2.289709926,0.792607023,0.032955879,0.08557571,1.766257964,0.076945504,0.28848104,0.267168127,0.732831873,51.04421438,15.22149773,7.654172601,0.985131804,9.7621,0.959,37.35,3.4965,0.641336363,0.973473799,0.731718579,0.456809662,0,0,0,0,1,0,1,0,0,0
135,D18CL,ITIC,D18CL-ITIC,CF,2,10,3000,59.8144067,2.129247959,0.091316395,2.2970026,0.73195157,0.035140017,0.085922113,1.765898243,0.076442229,0.283864888,0.278981586,0.721018414,58.09212577,15.42562345,9.1898343,1.025528387,10.6737,0.9897,39.86,4.2105,0.691946101,0.965063486,0.686151513,0.458169306,0,0,0,0,1,0,1,0,0,0
135,D18CL,ITIC,D18CL-ITIC,CF,2,10,3000,61.36758538,2.128800758,0.091578732,2.297171679,0.729052812,0.036295315,0.086106868,1.766466598,0.076404535,0.288902054,0.282876563,0.717123437,57.6011178,15.40620985,9.082173015,1.023441564,10.4899,0.9829,38.83,4.0034,0.680887779,0.960387026,0.674118862,0.440797593,0,0,0,0,1,0,1,0,0,0
135,D18CL,ITIC,D18CL-ITIC,CF,2,10,3000,57.93318236,2.125684714,0.091744623,2.295502354,0.708594146,0.03390235,0.085722512,1.765106119,0.075803879,0.275713322,0.280275637,0.719724363,57.46531755,15.45137679,9.080378062,1.022659216,10.4737,0.9711,37.89,3.8536,0.67784898,0.949583189,0.659354226,0.424387616,0,0,0,0,1,0,1,0,0,0
135,D18CL,ITIC,D18CL-ITIC,CF,2,10,3000,58.06473651,2.130690795,0.091727164,2.297989222,0.713567177,0.034363885,0.085801114,1.767554055,0.076399204,0.275918814,0.281311674,0.718688326,57.45159306,15.33258223,9.050185751,1.02740131,10.4869,0.9611,36.51,3.6794,0.683961765,0.935466979,0.635491517,0.406555191,0,0,0,0,1,0,1,0,0,0
136,D18CL,ITIC,D18CL-ITIC,CF,1,10,2000,75.03578166,2.128529396,0.092554881,2.295706014,0.769910782,0.042875025,0.085662363,1.771669159,0.07538045,0.337714464,0.301740058,0.698259942,58.20421622,15.87270725,9.482492683,1.026400995,10.4863,0.9934,38.5,4.0105,0.660649745,0.967847854,0.661464109,0.422937316,0,0,0,0,1,0,1,0,0,0
136,D18CL,ITIC,D18CL-ITIC,CF,1,10,2000,67.88567366,2.130135965,0.09220905,2.297222474,0.737414083,0.039465469,0.086000678,1.770354784,0.075805259,0.312903943,0.292526525,0.707473475,58.0399886,15.67310745,9.341181598,1.026879268,10.6337,0.9629,35.99,3.6855,0.678467881,0.937695433,0.620089715,0.394543234,0,0,0,0,1,0,1,0,0,0
136,D18CL,ITIC,D18CL-ITIC,CF,1,10,2000,73.70568523,2.128585149,0.092340245,2.296904671,0.751722877,0.042315166,0.085743846,1.771664289,0.075442916,0.332914744,0.301343616,0.698656384,58.07099769,15.66232561,9.338479438,1.026740353,10.3339,0.9929,38.14,3.9133,0.65979346,0.967040983,0.656782241,0.419051091,0,0,0,0,1,0,1,0,0,0
136,D18CL,ITIC,D18CL-ITIC,CF,1,10,2000,73.92988709,2.128372711,0.092625573,2.296081149,0.765502675,0.042268893,0.085639851,1.771184996,0.075203264,0.333774364,0.300886122,0.699113878,58.48036847,15.41476924,9.251610767,1.026290302,10.3461,0.9904,38.1,3.9035,0.671180985,0.965029094,0.651500683,0.421926527,0,0,0,0,1,0,1,0,0,0
137,D18CL,L8-BO,D18CL-L8-BO,CF,0,15,2000,133.7666829,2.106861955,0.126481046,2.287765035,0.95,3.48553E-20,0.066967396,1.56821981,0.094531628,0.499914937,0.393234353,0.606765647,61.3921868,23.82701566,13.68902083,0.9358142,21.1922,0.887,49.27,9.2605,0.889418981,0.947837722,0.802545121,0.676491045,0,0,0,0,1,0,0,0,1,0
137,D18CL,L8-BO,D18CL-L8-BO,CF,0,15,2000,135.1391619,2.106767943,0.126396374,2.287811593,0.95,1.49823E-21,0.0668269,1.568888375,0.094406154,0.504478643,0.393950041,0.606049959,61.14815769,23.83492303,13.66969448,0.937911104,21.3276,0.8893,49.1,9.313,0.894804652,0.948170883,0.802967773,0.681288087,0,0,0,0,1,0,0,0,1,0
137,D18CL,L8-BO,D18CL-L8-BO,CF,0,15,2000,135.3326343,2.107064878,0.126381919,2.288141462,0.95,8.55155E-18,0.066958171,1.567868237,0.094443334,0.504642736,0.394128154,0.605871846,61.08823957,23.60165988,13.51193579,0.937167923,20.9625,0.8909,49.4,9.2266,0.888179056,0.950630061,0.808666289,0.682848124,0,0,0,0,1,0,0,0,1,0
137,D18CL,L8-BO,D18CL-L8-BO,CF,0,15,2000,141.5189442,2.106372029,0.126148384,2.287470063,0.95,3.06598E-22,0.066354366,1.569765547,0.094064855,0.524163097,0.397264288,0.602735712,59.5972434,24.08513538,13.47315459,0.938629131,21.408,0.8917,48.94,9.3437,0.888846986,0.950002478,0.821178921,0.693504995,0,0,0,0,1,0,0,0,1,0
138,D18CL,L8-BO,D18CL-L8-BO,CF,0,12.5,2000,95.40461422,2.105160139,0.127437032,2.281885328,0.95,0.071218917,0.06950861,1.564022864,0.097546349,0.375209979,0.372129635,0.627870365,66.16772134,24.78623069,15.38492278,0.93807736,22.4048,0.8905,55.6,11.0934,0.903921225,0.949282051,0.840288873,0.721056593,0,0,0,0,1,0,0,0,1,0
138,D18CL,L8-BO,D18CL-L8-BO,CF,0,12.5,2000,94.49230054,2.105482378,0.127406201,2.281563414,0.95,0.069540885,0.06990812,1.562990935,0.09774593,0.371695799,0.37280734,0.62719266,66.68010391,24.48945558,15.29195942,0.936456781,22.13,0.8911,55.94,11.0303,0.903654225,0.951565537,0.838930906,0.721313711,0,0,0,0,1,0,0,0,1,0
138,D18CL,L8-BO,D18CL-L8-BO,CF,0,12.5,2000,105.503932,2.110153432,0.13,2.289128781,0.95,0.045976136,0.067888208,1.564952974,0.096491762,0.406184927,0.383981232,0.616018768,66.24095656,24.42408114,15.15521862,0.936736357,21.895,0.8881,55.28,10.7507,0.896451329,0.948078927,0.834529012,0.709372809,0,0,0,0,1,0,0,0,1,0
138,D18CL,L8-BO,D18CL-L8-BO,CF,0,12.5,2000,96.04622674,2.106076913,0.127893746,2.282840403,0.95,0.068451407,0.069571096,1.563688647,0.097461945,0.376830425,0.373824439,0.626175561,66.39305413,24.33972129,15.12036032,0.935672559,21.2909,0.8838,54.56,10.2667,0.874738858,0.944561205,0.82177271,0.678998369,0,0,0,0,1,0,0,0,1,0
139,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,2000,74.11221772,2.103034092,0.127169975,2.271685651,0.95,0.079920845,0.071424705,1.5579293,0.100363004,0.309731605,0.356547341,0.643452659,66.60662368,23.84643747,14.90395326,0.938340698,22.7054,0.8981,59.83,12.2009,0.952150611,0.957115046,0.898259012,0.818635149,0,0,0,0,1,0,0,0,1,0
139,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,2000,67.64612103,2.101922063,0.126842815,2.268159601,0.95,0.073081248,0.071999717,1.553893794,0.101149748,0.2916981,0.347678035,0.652321965,66.98161337,23.58913577,14.81110281,0.937388805,22.6353,0.8761,50.33,9.9808,0.959564616,0.93461752,0.751400235,0.673872846,0,0,0,0,1,0,0,0,1,0
139,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,2000,72.96634747,2.103291236,0.12739378,2.271217452,0.95,0.078115836,0.071552124,1.557399305,0.100458935,0.306010192,0.3564134,0.6435866,66.86356446,23.57205236,14.78368046,0.937984464,22.4389,0.8911,56.57,11.3116,0.951928142,0.950015735,0.846051216,0.765140997,0,0,0,0,1,0,0,0,1,0
139,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,2000,66.7784343,2.101641226,0.126842874,2.267206685,0.95,0.075754686,0.071602692,1.555624119,0.101162437,0.288892533,0.34753261,0.65246739,67.19872236,23.32742435,14.70983516,0.938382717,22.5383,0.901,62.26,12.6431,0.966171818,0.960162611,0.92650571,0.859499774,0,0,0,0,1,0,0,0,1,0
140,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,1000,102.7122094,2.105066288,0.127167595,2.28321675,0.95,0.063359123,0.06801674,1.567744074,0.096318975,0.397267787,0.37929425,0.62070575,65.90376093,24.30765637,14.99208752,0.935855552,22.5087,0.8983,55.06,11.1344,0.925992192,0.959870354,0.835460666,0.742685099,0,0,0,0,1,0,0,0,1,0
140,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,1000,92.79086493,2.104563255,0.127376561,2.280230773,0.95,0.075502945,0.069265712,1.564745951,0.097651179,0.366669196,0.371277206,0.628722794,65.04993506,24.22374251,14.74316536,0.935626746,22.734,0.8968,55.45,11.3045,0.938500729,0.958501885,0.852422065,0.766762071,0,0,0,0,1,0,0,0,1,0
140,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,1000,101.4447507,2.106332342,0.127698904,2.283295007,0.95,0.0573905,0.069081437,1.564189139,0.096788562,0.394167989,0.376866583,0.623133417,66.49911419,23.66760636,14.68899607,0.933301399,21.966,0.8975,55.54,10.9487,0.928103994,0.961640046,0.835199095,0.745367481,0,0,0,0,1,0,0,0,1,0
140,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,1000,98.99213946,2.105757905,0.127766544,2.282511023,0.95,0.06432706,0.069008211,1.565306667,0.097033572,0.38592557,0.376479461,0.623520539,66.16674205,23.58299156,14.60097466,0.935714158,21.9493,0.8998,55.56,10.9722,0.930725856,0.961618452,0.839696776,0.751470382,0,0,0,0,1,0,0,0,1,0
141,D18CL,L8-BO,D18CL-L8-BO,CF,2,10,1000,102.358935,2.106621444,0.10893549,2.285744144,0.95,0.031183426,0.069338988,1.552294533,0.099206699,0.396455663,0.379586204,0.620413796,65.52557748,25.11421686,15.24278904,0.926262202,22.6201,0.8884,54.41,10.9337,0.900689045,0.959123667,0.83036277,0.717303111,0,0,0,0,1,0,0,0,1,0
141,D18CL,L8-BO,D18CL-L8-BO,CF,2,10,1000,106.4386928,2.10516493,0.107650652,2.28478991,0.95,0.037364519,0.068614534,1.556698461,0.098725286,0.406053377,0.387411159,0.612588841,64.40261031,25.11977639,15.01463538,0.928101663,22.5976,0.8908,52.9,10.6492,0.899593995,0.959808645,0.821395278,0.709254653,0,0,0,0,1,0,0,0,1,0
141,D18CL,L8-BO,D18CL-L8-BO,CF,2,10,1000,101.7590099,2.105663138,0.109300975,2.285073859,0.95,0.038820366,0.069653863,1.554023325,0.099529072,0.395858862,0.376772841,0.623227159,64.4209014,24.69469289,14.75872676,0.927723303,22.6724,0.8958,54.95,11.1597,0.918108198,0.965589629,0.852984029,0.756142463,0,0,0,0,1,0,0,0,1,0
141,D18CL,L8-BO,D18CL-L8-BO,CF,2,10,1000,99.27112466,2.104966414,0.108927324,2.283774486,0.95,0.047221921,0.069591977,1.554267293,0.099675167,0.386903554,0.376643464,0.623356536,63.58089199,25.07620992,14.75327742,0.925337144,22.8098,0.8902,54.33,11.0314,0.90961912,0.962027739,0.85450201,0.747725382,0,0,0,0,1,0,0,0,1,0
142,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,3000,55.06452975,2.100829179,0.127258359,2.264813583,0.902344454,0.063218533,0.071281641,1.551337085,0.102040071,0.25270082,0.341059291,0.658940709,66.9217389,23.01023996,14.43355493,0.937313656,22.4244,0.9004,59.95,12.1053,0.974540033,0.960617606,0.895822508,0.838691511,0,0,0,0,1,0,0,0,1,0
142,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,3000,53.94458053,2.100613701,0.127256678,2.264725082,0.893336539,0.063313377,0.071093899,1.551550414,0.10193253,0.248661814,0.342150982,0.657849018,66.06660967,22.96360236,14.21813457,0.937174756,22.2332,0.9043,62.23,12.5114,0.968193041,0.964921424,0.941928159,0.879960725,0,0,0,0,1,0,0,0,1,0
142,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,3000,55.74248517,2.100797175,0.127234261,2.265374505,0.901584917,0.064666452,0.071266671,1.551558547,0.101928322,0.254356144,0.342509667,0.657490333,66.01797106,22.95497017,14.20020202,0.937034578,22.2251,0.8881,52.71,10.404,0.968204264,0.947777191,0.798418963,0.732665633,0,0,0,0,1,0,0,0,1,0
142,D18CL,L8-BO,D18CL-L8-BO,CF,0,10,3000,54.10358072,2.100758595,0.127299108,2.26528021,0.892912039,0.061907875,0.07115888,1.551122254,0.101975737,0.249344711,0.341765853,0.658234147,65.84755938,22.64991202,13.94919016,0.935282466,22.1447,0.9023,61.68,12.325,0.977694747,0.964735289,0.936708977,0.883563838,0,0,0,0,1,0,0,0,1,0
143,D18CL,L8-BO,D18CL-L8-BO,CF,2,10,3000,54.58806364,2.100283449,0.111003448,2.273781557,0.823586274,0.046605258,0.072126152,1.541139055,0.105438924,0.25087664,0.349739209,0.650260791,61.53757181,23.07174911,13.05480818,0.919495523,22.4913,0.9031,62.22,12.6371,0.974841565,0.982169002,1.011089618,0.968003499,0,0,0,0,1,0,0,0,1,0
143,D18CL,L8-BO,D18CL-L8-BO,CF,2,10,3000,56.57543237,2.100812666,0.110419998,2.274621533,0.838056881,0.048460074,0.072127038,1.541592322,0.105338186,0.256621051,0.351367245,0.648632755,61.6799688,22.92499156,12.99250403,0.918839233,22.485,0.8984,59.17,11.9528,0.98080734,0.977755376,0.959306581,0.919976624,0,0,0,0,1,0,0,0,1,0
143,D18CL,L8-BO,D18CL-L8-BO,CF,2,10,3000,53.84971487,2.100418326,0.110802884,2.274114899,0.818848898,0.044029095,0.072091971,1.54072842,0.105396326,0.24875919,0.349318835,0.650681165,58.55463022,22.55827984,12.05263854,0.912462258,22.099,0.8999,59.46,11.8245,0.979640299,0.986232572,1.015461967,0.981071486,0,0,0,0,1,0,0,0,1,0
143,D18CL,L8-BO,D18CL-L8-BO,CF,2,10,3000,53.40585048,2.100487439,0.110683361,2.27407992,0.820626008,0.044383825,0.072021884,1.540676172,0.105364157,0.246911666,0.350043781,0.649956219,58.28338658,22.41401208,11.90731995,0.911485246,21.8562,0.8869,52.9,10.2553,0.975113243,0.973027269,0.907634287,0.861260136,0,0,0,0,1,0,0,0,1,0
144,D18CL,L8-BO,D18CL-L8-BO,CF,1,10,2000,73.88160064,2.102188787,0.109689489,2.275673522,0.930316278,0.061792201,0.072095267,1.547418085,0.103117645,0.310489949,0.356814594,0.643185406,65.8688558,24.3334042,14.838864,0.925801041,23.0414,0.9018,60.84,12.6423,0.946904092,0.974075379,0.923653512,0.851972226,0,0,0,0,1,0,0,0,1,0
144,D18CL,L8-BO,D18CL-L8-BO,CF,1,10,2000,75.50500592,2.10182635,0.109268596,2.27594533,0.939128816,0.064670083,0.071776055,1.548587167,0.102969852,0.315247914,0.357620521,0.642379479,65.05092252,24.5548684,14.78522484,0.925628807,23.219,0.9014,60.08,12.5744,0.945596597,0.973824489,0.923584135,0.850470665,0,0,0,0,1,0,0,0,1,0
144,D18CL,L8-BO,D18CL-L8-BO,CF,1,10,2000,68.21905616,2.101437946,0.109878666,2.274555186,0.89955629,0.060752258,0.072197303,1.545994454,0.104012516,0.293518273,0.353617455,0.646382545,65.02860398,24.40591115,14.70261475,0.926392693,23.2979,0.8977,58.81,12.2996,0.954600705,0.969027505,0.904371252,0.836558681,0,0,0,0,1,0,0,0,1,0
144,D18CL,L8-BO,D18CL-L8-BO,CF,1,10,2000,67.92590792,2.101374628,0.11015346,2.275481036,0.883229298,0.059500028,0.07224351,1.54577479,0.10389599,0.292840566,0.353994548,0.646005452,65.79773901,24.09220759,14.68743185,0.926527465,22.8686,0.9038,62.47,12.9119,0.949211479,0.975470274,0.949424721,0.879112164,0,0,0,0,1,0,0,0,1,0
145,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,15,2000,185.8883244,2.11096814,0.106347122,2.280947364,0.95,4.19625E-23,0.083537039,1.709346656,0.077443251,0.658247919,0.349016164,0.650983836,55.59765464,18.1258854,8.930803819,0.886206331,0,0.0024,24.36,0,0,0.002708173,0.438147979,0,0,0,0,0,1,0,0,1,0,0
145,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,15,2000,98.27154546,2.116321378,0.119103031,2.322767773,0.365148552,1.09886E-11,0.085614666,1.692405589,0.080643934,0.376110219,0.362414166,0.637585834,57.3728686,17.15895754,8.737244276,0.88751768,0.4165,0.834,36.89,0.1281,0.024273036,0.93969959,0.642986849,0.014661373,0,0,0,0,1,0,0,1,0,0
145,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,15,2000,83.74362065,2.120256093,0.110199281,2.289874846,0.796895061,3.03714E-14,0.087763364,1.694251514,0.084223843,0.347518985,0.302962767,0.697037233,56.59417047,16.82808986,8.462632061,0.888584918,0.0005,0.0413,25.06,0,2.97122E-05,0.046478394,0.44280179,0,0,0,0,0,1,0,0,1,0,0
145,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,15,2000,137.4787094,2.115610205,0.10406038,2.280781189,0.95,7.26734E-34,0.086410602,1.703721869,0.079974306,0.505643607,0.338824283,0.661175717,53.14028026,17.64560685,8.313358218,0.886576173,0.3956,0.8296,42.16,0.1383,0.022419178,0.935734599,0.793371804,0.016635876,0,0,0,0,1,0,0,1,0,0
146,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,15,2000,192.4583143,2.114564847,0.106174349,2.278827293,0.95,7.58324E-20,0.080011381,1.715802921,0.076416486,0.645639486,0.393550232,0.606449768,52.07618126,20.89696919,9.799073989,0.900456225,0.0342,0.598,24.13,0.0049,0.001636601,0.664107797,0.463359628,0.000500047,0,0,0,0,1,0,0,1,0,0
146,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,15,2000,201.309297,2.116105127,0.106239685,2.279287556,0.95,3.31529E-19,0.080429106,1.71727719,0.076999462,0.673024585,0.393629064,0.606370936,49.32727196,21.27129708,9.454025056,0.901022588,0,-0.003,-22.29,0,0,-0.00332955,-0.451879845,0,0,0,0,0,1,0,0,1,0,0
146,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,15,2000,250.5172426,2.119605665,0.107698895,2.283325142,0.925136474,2.85677E-16,0.081350734,1.718064893,0.077913767,0.791631676,0.412680695,0.587319305,49.32290301,20.6329817,9.13131456,0.897269036,3.5995,0.8442,41.12,1.2495,0.1744537,0.940854934,0.833689777,0.136836815,0,0,0,0,1,0,0,1,0,0
146,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,15,2000,220.2933271,2.117702455,0.106497636,2.280181094,0.93915296,8.07794E-28,0.081348221,1.718784884,0.07803933,0.729987456,0.394407073,0.605592927,48.12134441,21.04937572,9.107711204,0.89915027,3.2804,0.8429,41.58,1.1496,0.155843102,0.937440635,0.864065635,0.126222711,0,0,0,0,1,0,0,1,0,0
147,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,12.3,2000,81.2133187,2.108870111,0.101803607,2.270612854,0.95,0.031327803,0.085939164,1.703736238,0.082687359,0.309326446,0.351499899,0.648500101,62.83065128,19.62627312,11.10262913,0.900360499,0.0533,0.8083,34.05,0.0147,0.002715747,0.897751513,0.541932947,0.001324011,0,0,0,0,1,0,0,1,0,0
147,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,12.3,2000,150.4292548,2.115197112,0.107067702,2.279428228,0.95,7.41349E-13,0.078935508,1.716663256,0.075938645,0.510099661,0.394314388,0.605685612,62.6790969,19.19629626,10.86988059,0.903409387,7.0146,0.8473,43.8,2.6034,0.36541424,0.937891517,0.69879756,0.239505851,0,0,0,0,1,0,0,1,0,0
147,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,12.3,2000,149.3166662,2.114831479,0.107132688,2.279041635,0.95,8.43269E-16,0.078439836,1.719552367,0.075739194,0.50389431,0.398092513,0.601907487,61.68711564,19.32443129,10.79448964,0.905526007,0.0016,0.1158,23.7,0,8.27967E-05,0.127881473,0.384196923,0,0,0,0,0,1,0,0,1,0,0
147,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,12.3,2000,151.3050505,2.114639469,0.106964859,2.278921576,0.95,8.7543E-18,0.078068614,1.720405639,0.075462895,0.510460977,0.3986799,0.6013201,61.1701072,19.27979603,10.68526503,0.906032178,3.0785,0.8457,42.79,1.114,0.159674926,0.933410557,0.699524685,0.10425572,0,0,0,0,1,0,0,1,0,0
148,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,10.1,1000,185.7641773,2.113216776,0.106195313,2.27814353,0.95,1.6483E-20,0.079677838,1.714453116,0.076018577,0.622606511,0.395280875,0.604719125,54.48976805,20.44232041,9.974146907,0.895427876,10.326,0.8486,44.17,3.8706,0.505128566,0.947703352,0.810610901,0.388063264,0,0,0,0,1,0,0,1,0,0
149,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,2,10.1,1000,185.3508044,2.118284581,0.09462645,2.285482239,0.898625134,1.6185E-24,0.079298698,1.716438805,0.075698288,0.611930815,0.410357061,0.589642939,54.67052477,20.96968237,10.31981139,0.900174415,0,-0.0012,-14.91,0,0,-0.001333075,-0.272724655,0,0,0,0,0,1,0,0,1,0,0
149,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,2,10.1,1000,183.8749077,2.117618527,0.09456429,2.284975786,0.902317142,4.7851E-25,0.079602631,1.71426221,0.075765028,0.607007674,0.409825965,0.590174035,55.71070908,20.15007135,10.10050053,0.899761946,0,0.0033,24.14,0,0,0.003667637,0.433309868,0,0,0,0,0,1,0,0,1,0,0
149,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,2,10.1,1000,179.6018095,2.117606428,0.094296306,2.28478618,0.911363073,7.00849E-25,0.079310305,1.714671138,0.075676829,0.594209734,0.408742754,0.591257246,55.22630841,20.13061985,10.00505152,0.899945413,1.6178,0.8426,39.75,0.5419,0.080365136,0.93627901,0.719765654,0.05416264,0,0,0,0,1,0,0,1,0,0
149,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,2,10.1,1000,185.658297,2.118935665,0.094776516,2.285964405,0.897226793,5.08341E-24,0.078752462,1.718064779,0.075576045,0.611511446,0.411884406,0.588115594,53.39957624,20.67106404,9.980800121,0.904200443,0.0001,0.0097,25.36,0,4.83768E-06,0.01072771,0.474910136,0,0,0,0,0,1,0,0,1,0,0
150,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,10.1,3000,79.64101343,2.119499088,0.107519856,2.278432487,0.839692681,0.057879278,0.085161727,1.709966423,0.083617303,0.306226414,0.350536382,0.649463618,67.65194389,20.14806876,12.45774189,0.913956707,0.0576,0.7499,23.49,0.0101,0.002858835,0.820498383,0.347218404,0.000810741,0,0,0,0,1,0,0,1,0,0
150,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,10.1,3000,80.79757791,2.119069968,0.107380582,2.278258286,0.845129333,0.057194202,0.08515168,1.709277393,0.083474947,0.309247329,0.351785353,0.648214647,66.04902553,20.14013615,12.14502374,0.912997422,4.0126,0.8476,44.29,1.5063,0.199234006,0.928370639,0.670562505,0.124026106,0,0,0,0,1,0,0,1,0,0
150,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,10.1,3000,85.20903081,2.118773996,0.107245489,2.278301816,0.866975298,0.06128465,0.084770584,1.710364102,0.082692701,0.320284203,0.354879482,0.645120518,65.89151726,20.04177211,12.0592465,0.913176118,5.4032,0.8474,43.5,1.9917,0.269596918,0.927969954,0.660176026,0.165159573,0,0,0,0,1,0,0,1,0,0
150,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,0,10.1,3000,82.60972063,2.119363143,0.107318859,2.278490563,0.852058059,0.061599776,0.084850852,1.710756897,0.083201581,0.312823745,0.354232948,0.645767052,67.00174451,19.64311026,12.04631653,0.915288289,4.0551,0.8448,42.88,1.4691,0.206438794,0.922987883,0.639983336,0.121954292,0,0,0,0,1,0,0,1,0,0
151,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,2,10.1,3000,81.49577888,2.123055832,0.095519841,2.287477418,0.816266917,0.059064282,0.084716634,1.707391844,0.082546424,0.305586548,0.366296959,0.633703041,68.53608127,20.45238491,12.76318075,0.910533006,0.035,0.6888,24.91,0.006,0.001711292,0.756479991,0.363458189,0.000470102,0,0,0,0,1,0,0,1,0,0
151,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,2,10.1,3000,78.2195791,2.123228286,0.095528226,2.287300115,0.802015449,0.056226142,0.085180621,1.705680669,0.08305294,0.298938462,0.359478337,0.640521663,67.93932855,20.49731949,12.70288689,0.912187487,2.3649,0.8521,41.87,0.8438,0.115376062,0.934128139,0.616285161,0.066425845,0,0,0,0,1,0,0,1,0,0
151,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,2,10.1,3000,78.58356371,2.122982785,0.095489901,2.287169257,0.804974767,0.057312846,0.085187144,1.70552286,0.083050477,0.299541366,0.359884877,0.640115123,68.63569792,20.07134115,12.55819184,0.911592338,0.0108,0.3557,24.92,0.001,0.000538081,0.390196347,0.363076369,7.96293E-05,0,0,0,0,1,0,0,1,0,0
151,D18CL,ITIC-4F,D18CL-ITIC-4F,CF,2,10.1,3000,80.30234235,2.122878449,0.095608916,2.286977228,0.812700554,0.05690968,0.085104718,1.706176801,0.082756273,0.30378554,0.362313311,0.637686689,68.75424092,19.74944518,12.38008559,0.911736321,3.6852,0.8488,42.27,1.3222,0.186597647,0.930970918,0.614798439,0.106800554,0,0,0,0,1,0,0,1,0,0
