plan_Info_PID,plan_Solutions_1_M1,plan_Solutions_1_M2,plan_Solutions_1_S1,plan_Solutions_1_ann. time,plan_Solutions_1_conc.,plan_Solutions_1_speed,features_A.1.c_UV,features_A.1a.a_UV,features_A.1a.c_UV,features_A.1a.w_UV,features_A_UV,features_Atot_UV,features_D.1.w_UV,features_D.1a.a_UV,features_D.1a.c_UV,features_D.1a.w_UV,features_D.2.a_UV,features_D_UV,features_Dtot_UV,features_XA_UV,features_XD_UV,features_XamA_UV,features_XamD_UV,features_atot_UV,FF_IV,JSC_IV,PCE_IV,VOC_IV,date_IV,pos_IV,sigp_IV,xpos_IV,ypos_IV,EnergyLevel_HOMO_Acceptor,EnergyLevel_HOMO_Donor,EnergyLevel_LUMO_Acceptor,EnergyLevel_LUMO_Donor,EnergyLevel_Offset,plan2_Solutions_1_M1,plan2_Solutions_1_M2,plan2_Solutions_1_S1,FitSessionName,Overall_FitSessionName,date_UV,name_UV,pos_UV,res_UV,xpos_UV,ypos_UV,PseudoFeature_M1,PseudoFeature_M2,HotOneEncoded_plan_Solutions_1_M1_PM6_321136,HotOneEncoded_plan_Solutions_1_M1_PTVT-T_321032,HotOneEncoded_plan_Solutions_1_M1_PTQ10_321145,HotOneEncoded_plan_Solutions_1_M1_PCE10_120058,HotOneEncoded_plan_Solutions_1_M1_D18CL_323001,HotOneEncoded_plan_Solutions_1_M2_BTP-4F-12 (Y12)_321125,HotOneEncoded_plan_Solutions_1_M2_ITIC_120057,HotOneEncoded_plan_Solutions_1_M2_ITIC-4F_120033,HotOneEncoded_plan_Solutions_1_M2_L8-BO_321144,HotOneEncoded_plan_Solutions_1_M2_PY-IT_321127,Paper_PID
26156,PM6_321136,PY-IT_321127,CF,1,10,2000,1.531506922,0.290058525,1.70345772,0.078589914,0.160665159,0.207267459,0.072321671,0.61,2.151417132,0.084335914,0.687792083,0.081819772,0.131729832,0.611413318,0.388586682,0.224841369,0.378881988,0.338997291,62.59934942,24.46346077,14.33075607,0.93579644,29.11.2023 14:55,B-3,3.18E-06,1.4,0.6,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,29.11.2023 12:20,26156_208286_OD_x3y2,x3y2,0.007307621,1.4,0.6,1,5,1,0,0,0,0,0,0,0,0,1,160
26156,PM6_321136,PY-IT_321127,CF,1,10,2000,1.531836251,0.295979598,1.703028974,0.079370691,0.167951809,0.217662117,0.071961926,0.61,2.15166562,0.08393794,0.72056638,0.08572783,0.138021807,0.611953768,0.388046232,0.228382915,0.378881988,0.355683924,62.30553036,24.50813127,14.28624476,0.93558078,29.11.2023 14:55,B-1,5.73E-06,0.6,0.6,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,29.11.2023 12:20,26156_208286_OD_x1y2,x1y2,0.007978621,0.6,0.6,1,5,1,0,0,0,0,0,0,0,0,1,160
26156,PM6_321136,PY-IT_321127,CF,1,10,2000,1.531714196,0.297039682,1.703122927,0.079446681,0.16717735,0.216835657,0.072147468,0.61,2.151598242,0.084034368,0.719272136,0.085854895,0.13822638,0.610697947,0.389302053,0.229013565,0.378881988,0.355062037,62.50184737,24.20456467,14.15959499,0.935967354,29.11.2023 14:55,A-1,5.46E-06,0.6,1.4,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,29.11.2023 12:20,26156_208286_OD_x1y1,x1y1,0.007977467,0.6,1.4,1,5,1,0,0,0,0,0,0,0,0,1,160
26156,PM6_321136,PY-IT_321127,CF,1,10,2000,1.531864011,0.296984658,1.70306407,0.07946952,0.168884119,0.219040112,0.071830443,0.61,2.151435297,0.083747838,0.72761599,0.086564253,0.139368447,0.611146432,0.388853568,0.228980856,0.378881988,0.358408558,61.69058174,24.46073895,14.11739744,0.935548276,29.11.2023 14:55,B-2,4.08E-06,1,0.6,5.48,5.33,3.64,3.38,1.69,PM6_321136,PY-IT_321127,CF,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PM6:PY-IT,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,29.11.2023 12:20,26156_208286_OD_x2y2,x2y2,0.008116355,1,0.6,1,5,1,0,0,0,0,0,0,0,0,1,160
31171,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,28,2000,1.541611253,0.300849161,1.724169687,0.081646765,0.248663262,0.323473395,0.058656266,0.785423885,2.200743111,0.091486741,1,0.121253607,0.216489086,0.599066429,0.400933571,0.231271365,0.439908916,0.539962481,55.82833454,22.88863093,11.22646408,0.878554086,28.03.2024 14:33,B-1,9.42E-05,0.6,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:18,31171_251582_OD_x1y2,x1y2,0.005852233,0.6,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31171
31171,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,28,2000,1.541342368,0.303044199,1.723823683,0.081823677,0.247618226,0.322657493,0.058665416,0.787588339,2.200545443,0.091601226,1,0.120568027,0.215525999,0.599530639,0.400469361,0.232566324,0.440587087,0.538183492,55.2427952,23.03587298,11.14069355,0.87545113,28.03.2024 14:33,B-3,1.04E-06,1.4,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:18,31171_251582_OD_x3y2,x3y2,0.005841529,1.4,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31171
31171,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,28,2000,1.54116221,0.302959709,1.723713144,0.081855213,0.248026981,0.323169163,0.058684935,0.782890826,2.200815705,0.091337726,1,0.121300857,0.216266185,0.59908785,0.40091215,0.23251656,0.439113161,0.539435348,55.41593807,22.82462131,11.13167135,0.880079907,28.03.2024 14:33,A-1,1.99E-06,0.6,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:18,31171_251582_OD_x1y1,x1y1,0.005837844,0.6,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31171
31171,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,28,2000,1.54148131,0.3,1.724147602,0.081666534,0.246792549,0.320830314,0.058631313,0.786051337,2.200500049,0.09150866,1,0.119687737,0.213768443,0.600132921,0.399867079,0.230769231,0.440105679,0.534598757,54.88143667,22.74224979,10.97253859,0.879120121,28.03.2024 14:33,A-2,2.10E-06,1,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:18,31171_251582_OD_x2y1,x2y1,0.005743942,1,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31171
31172,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,25,2000,1.533813108,0.3,1.719720803,0.085016036,0.206711422,0.268724849,0.057299987,0.892672622,2.194637187,0.095640775,1,0.087847022,0.166265654,0.617771761,0.382228239,0.230769231,0.471646608,0.434990503,56.09213551,22.42825019,10.92219899,0.86818588,28.03.2024 14:35,B-3,1.13E-06,1.4,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:24,31172_251631_OD_x3y2,x3y2,0.004576039,1.4,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31172
31172,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,25,2000,1.533279383,0.3,1.719451906,0.085255412,0.206786388,0.268822304,0.057309919,0.893238209,2.19460511,0.095697874,1,0.087481782,0.165623852,0.618770129,0.381229871,0.230769231,0.471804448,0.434446156,56.12417215,22.26062181,10.85198347,0.868604118,28.03.2024 14:35,B-1,1.49E-05,0.6,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:24,31172_251631_OD_x1y2,x1y2,0.004567725,0.6,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31172
31172,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,25,2000,1.533172639,0.3,1.71937315,0.085221228,0.206979345,0.269073149,0.057260418,0.89497903,2.194562539,0.095739204,1,0.087485463,0.165783117,0.618763417,0.381236583,0.230769231,0.472289675,0.434856266,56.45676403,21.9806304,10.81181552,0.871249419,28.03.2024 14:35,A-1,1.46E-06,0.6,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:24,31172_251631_OD_x1y1,x1y1,0.00459666,0.6,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31172
31172,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,25,2000,1.533708593,0.3,1.719642225,0.08510197,0.206967213,0.269057377,0.057286562,0.894046064,2.194598306,0.095753311,1,0.08766967,0.166050394,0.618369505,0.381630495,0.230769231,0.472029736,0.435107771,55.67005094,22.2762506,10.77201088,0.86862649,28.03.2024 14:35,B-2,0.000100063,1,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:24,31172_251631_OD_x2y2,x2y2,0.004639964,1,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31172
31174,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,22,1000,1.541403193,0.3,1.723704484,0.081547821,0.24607377,0.319895901,0.058838869,0.774603562,2.201686355,0.090930599,1,0.121964419,0.216438493,0.596448605,0.403551395,0.230769231,0.436493862,0.536334394,56.48274783,23.50325603,11.60430657,0.874128632,28.03.2024 14:41,B-1,3.21E-06,0.6,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:35,31174_251637_OD_x1y2,x1y2,0.006173593,0.6,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31174
31174,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,22,1000,1.539777284,0.3,1.72268465,0.082198984,0.240303385,0.3123944,0.058615509,0.781450149,2.201287789,0.091088589,1,0.116845947,0.20815523,0.600124141,0.399875859,0.230769231,0.438659566,0.52054963,56.25681201,23.575625,11.58408446,0.873420503,28.03.2024 14:41,A-1,5.19E-06,0.6,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:35,31174_251637_OD_x1y1,x1y1,0.00607338,0.6,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31174
31174,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,22,1000,1.538532728,0.3,1.722285286,0.082947933,0.233254216,0.30323048,0.058414576,0.801662536,2.200154433,0.092058074,1,0.110550611,0.199174894,0.603557398,0.396442602,0.230769231,0.444957099,0.502405374,56.41410039,23.29725039,11.45870733,0.871853053,28.03.2024 14:41,B-2,3.66E-06,1,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:35,31174_251637_OD_x2y2,x2y2,0.005788267,1,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31174
31174,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,0,22,1000,1.536206888,0.3,1.720948523,0.083800489,0.225740493,0.293462641,0.058089773,0.819095081,2.199073502,0.092676131,1,0.103758464,0.188746511,0.608579576,0.391420424,0.230769231,0.450276123,0.482209152,56.47376064,23.18737357,11.40474816,0.870938385,28.03.2024 14:41,A-2,3.31E-06,1,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:35,31174_251637_OD_x2y1,x2y1,0.005352768,1,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31174
31175,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,2,22,1000,1.508938496,0.503659204,1.697741829,0.101704983,0.210432308,0.316418477,0.059763216,0.816112993,2.200370552,0.094258374,1,0.124201712,0.225564342,0.583816434,0.416183566,0.334955689,0.449373467,0.541982819,56.25734899,24.10936908,11.48205,0.846553336,28.03.2024 14:43,B-1,6.83E-06,0.6,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:41,31175_251656_OD_x1y2,x1y2,0.005770893,0.6,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31175
31175,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,2,22,1000,1.509680188,0.451850687,1.70049666,0.097848372,0.211562942,0.307157803,0.059281899,0.831587719,2.19999692,0.094618209,1,0.115170132,0.210944199,0.592851991,0.407148009,0.311223937,0.454025603,0.518102002,55.25019743,24.40600124,11.29764383,0.837832911,28.03.2024 14:43,B-3,8.65E-06,1.4,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:41,31175_251656_OD_x3y2,x3y2,0.005494659,1.4,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31175
31175,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,2,22,1000,1.509484452,0.424776127,1.701694565,0.095851005,0.210078128,0.299314302,0.058880542,0.842714374,2.199335227,0.094637104,1,0.108886589,0.200646883,0.598675079,0.401324921,0.298135349,0.457322299,0.499961185,55.20308714,24.15275081,11.2044,0.84034697,28.03.2024 14:43,B-2,1.01E-05,1,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:41,31175_251656_OD_x2y2,x2y2,0.005340338,1,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31175
31175,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,2,22,1000,1.509475447,0.435433469,1.701058355,0.096655805,0.211776969,0.303991749,0.058982354,0.836022963,2.199793937,0.094510405,1,0.111896299,0.205444174,0.596722247,0.403277753,0.303346326,0.455344503,0.509435923,55.54005535,23.71337349,11.0712,0.840610957,28.03.2024 14:43,A-3,1.21E-05,1.4,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:41,31175_251656_OD_x3y1,x3y1,0.005441163,1.4,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31175
31178,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,1,22,2000,1.509244579,0.537480698,1.696119796,0.103947608,0.209947352,0.322790002,0.06020835,0.80892614,2.201170154,0.094305658,1,0.13104638,0.237053222,0.576572133,0.423427867,0.349585331,0.447185832,0.559843223,58.62814783,24.20137136,12.04295161,0.848763688,28.03.2024 14:51,B-1,3.58E-06,0.6,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:58,31178_251669_OD_x1y2,x1y2,0.005939167,0.6,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31178
31178,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,1,22,2000,1.509466753,0.5047403,1.697743864,0.101540145,0.211799055,0.318702573,0.059861943,0.80553756,2.201028981,0.093711372,1,0.126830612,0.228997433,0.581892586,0.418107414,0.335433496,0.446148326,0.547700006,58.34114459,24.29562767,12.0149518,0.84765468,28.03.2024 14:51,B-3,5.06E-06,1.4,0.6,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:58,31178_251669_OD_x3y2,x3y2,0.006048641,1.4,0.6,3,1,0,0,1,0,0,1,0,0,0,0,31178
31178,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,1,22,2000,1.510590058,0.459003653,1.700392404,0.098066522,0.215940103,0.315057399,0.059483217,0.815200904,2.201001045,0.093930572,1,0.121551867,0.220641059,0.588124521,0.411875479,0.314600757,0.449096793,0.535698458,58.48100476,24.05323672,11.93283714,0.848311515,28.03.2024 14:51,A-1,4.49E-06,0.6,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:58,31178_251669_OD_x1y1,x1y1,0.006017626,0.6,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31178
31178,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,1,22,2000,1.510601728,0.437188247,1.701563487,0.096370065,0.213686724,0.307108048,0.05907065,0.818501597,2.20073043,0.093640864,1,0.116221167,0.211348379,0.59235074,0.40764926,0.304196926,0.450096716,0.518456427,58.78585202,23.68887757,11.8142467,0.848376705,28.03.2024 14:51,A-3,3.73E-06,1.4,1.4,5.53,5.34,3.77,3.64,1.57,PTQ10_321145,BTP-4F-12 (Y12)_321125,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:BTP-4F-12 (Y12),Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,28.03.2024 10:58,31178_251669_OD_x3y1,x3y1,0.005888714,1.4,1.4,3,1,0,0,1,0,0,1,0,0,0,0,31178
32260,PTQ10_321145,L8-BO_321144,xylene,0,28,2000,1.566580338,0.325,1.74849726,0.085099726,0.233485167,0.309367847,0.060566276,0.680121364,2.209023452,0.084468086,1,0.105882838,0.177896018,0.634908249,0.365091751,0.245283019,0.404804902,0.487263865,62.39056703,22.146,12.48837014,0.903839951,12.04.2024 16:46,B-3,1.59E-05,1.4,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,12.04.2024 10:48,32260_258269_OD_x3y2,x3y2,0.005788492,1.4,0.6,3,4,0,0,1,0,0,0,0,0,1,0,177
32260,PTQ10_321145,L8-BO_321144,xylene,0,28,2000,1.567514364,0.325,1.748924761,0.085016342,0.234120156,0.310209206,0.060600581,0.68054941,2.208740721,0.084514716,1,0.106621037,0.17918192,0.633867656,0.366132344,0.245283019,0.404956502,0.489391126,62.42663767,21.96649798,12.43575617,0.90686247,12.04.2024 16:46,B-1,0.000292618,0.6,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,12.04.2024 10:48,32260_258269_OD_x1y2,x1y2,0.006044638,0.6,0.6,3,4,0,0,1,0,0,0,0,0,1,0,177
32260,PTQ10_321145,L8-BO_321144,xylene,0,28,2000,1.569179488,0.325,1.749233898,0.08462018,0.236329793,0.313136975,0.060650068,0.685117366,2.207923809,0.084862294,1,0.109402215,0.184355572,0.629430485,0.370569515,0.245283019,0.406569524,0.497492547,61.48691826,22.08037568,12.29167281,0.90536105,12.04.2024 16:46,B-2,2.62E-06,1,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,12.04.2024 10:48,32260_258269_OD_x2y2,x2y2,0.006747112,1,0.6,3,4,0,0,1,0,0,0,0,0,1,0,177
32260,PTQ10_321145,L8-BO_321144,xylene,0,28,2000,1.566897094,0.325,1.748491124,0.085105283,0.235052806,0.311444968,0.060629836,0.675195756,2.209321196,0.084207497,1,0.107380609,0.179883541,0.633883364,0.366116636,0.245283019,0.403054839,0.491328509,61.46083161,21.94300078,12.18091251,0.903203003,12.04.2024 16:46,A-2,4.99E-06,1,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,12.04.2024 10:48,32260_258269_OD_x2y1,x2y1,0.006039533,1,1.4,3,4,0,0,1,0,0,0,0,0,1,0,177
32261,PTQ10_321145,L8-BO_321144,xylene,0,26,2000,1.566763322,0.325,1.747864468,0.085177983,0.215504718,0.285543751,0.059726152,0.759186837,2.202558663,0.088092977,1,0.092367086,0.162490961,0.637325063,0.362674937,0.245283019,0.431555547,0.448034712,61.19760375,22.37224846,12.48105069,0.911605834,12.04.2024 16:49,B-1,4.66E-05,0.6,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,12.04.2024 10:54,32261_258286_OD_x1y2,x1y2,0.005737439,0.6,0.6,3,4,0,0,1,0,0,0,0,0,1,0,178
32261,PTQ10_321145,L8-BO_321144,xylene,0,26,2000,1.564472064,0.325,1.747552394,0.085755684,0.210322903,0.278677847,0.05958046,0.768143345,2.202940811,0.088419871,1,0.088106048,0.155784123,0.641432084,0.358567916,0.245283019,0.434434995,0.434461969,62.29042246,21.54475016,12.06074167,0.898692831,12.04.2024 16:49,A-3,0.000260338,1.4,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,12.04.2024 10:54,32261_258286_OD_x3y1,x3y1,0.004807742,1.4,1.4,3,4,0,0,1,0,0,0,0,0,1,0,178
32261,PTQ10_321145,L8-BO_321144,xylene,0,26,2000,1.563544485,0.325,1.747083476,0.086041802,0.214531762,0.284254584,0.059694431,0.751680928,2.204300216,0.087568202,1,0.089930642,0.157529791,0.643423807,0.356576193,0.245283019,0.429119776,0.441784375,61.53655734,21.73087272,12.02524483,0.899256453,12.04.2024 16:49,A-2,2.38E-06,1,1.4,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,12.04.2024 10:54,32261_258286_OD_x2y1,x2y1,0.004735311,1,1.4,3,4,0,0,1,0,0,0,0,0,1,0,178
32261,PTQ10_321145,L8-BO_321144,xylene,0,26,2000,1.564641209,0.325,1.746943762,0.085662033,0.211099476,0.279706806,0.059565471,0.764526153,2.20259766,0.088023305,1,0.088649081,0.156423622,0.641337517,0.358662483,0.245283019,0.433275614,0.436130428,59.74430605,22.22449096,11.97685729,0.902016602,12.04.2024 16:49,B-2,6.84E-05,1,0.6,5.45,5.34,3.77,3.64,1.57,PTQ10_321145,L8-BO_321144,xylene,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt_PTQ10:L8-BO,Jonas_DonorAcceptor-2bands-NoBG-ZnOCorr-NoInt,12.04.2024 10:54,32261_258286_OD_x2y2,x2y2,0.005187944,1,0.6,3,4,0,0,1,0,0,0,0,0,1,0,178
